# {"t_start": 1562337504.3660805, "env_id": "EVCharging-v2"} 
r,l,t
-0.90748,16,2574.986362
-1.390457,12,2575.027651
-1.046292,15,2575.079569
-1.004155,13,2575.126651
-1.262669,13,2575.740458
-1.029102,13,2575.79408
-0.893855,17,2575.865081
-1.474597,15,2575.931721
-1.263982,15,2575.994537
-0.94682,15,2576.053667
-1.206748,12,2576.126916
-0.743561,12,2576.812716
-0.750474,14,2576.89533
-1.208609,17,2576.968189
-1.2412,13,2577.021228
-0.82882,17,2577.086176
-0.7754,16,2577.155839
-0.770185,14,2577.21787
-1.416409,13,2578.41018
-1.304604,13,2578.508829
-0.99403,15,2578.609049
-1.017024,13,2578.707269
-0.893743,12,2578.793729
-1.298722,15,2578.890133
-1.388702,16,2579.039364
-1.135065,15,2580.548407
-1.032002,16,2580.76518
-0.844557,13,2580.936481
-0.78953,15,2581.084294
-1.23481,14,2581.249317
-1.085948,14,2581.441429
-1.152224,13,2581.652932
-1.166503,12,2582.777416
-1.045256,14,2582.832764
-1.031709,15,2582.892628
-1.071955,13,2582.945665
-1.159223,13,2583.000499
-1.050199,15,2583.063164
-1.002806,13,2583.124703
-1.467165,14,2583.730421
-1.419607,12,2583.780763
-0.961763,15,2583.840974
-1.213732,14,2583.905983
-1.372126,16,2583.969069
-1.397426,17,2584.037287
-0.925468,16,2584.103353
-0.802597,13,2584.726275
-0.904113,14,2584.791994
-1.266911,14,2584.870644
-1.189778,12,2584.94501
-0.830729,14,2585.022787
-0.779125,11,2585.068057
-1.227529,16,2585.127911
-0.853807,13,2585.698561
-0.906694,13,2585.759355
-0.908989,12,2585.822311
-1.116673,14,2585.885176
-0.956939,15,2585.942531
-0.889605,17,2586.006535
-1.121408,15,2586.064416
-1.222665,13,2586.655408
-0.835432,13,2586.709314
-1.216513,15,2586.797631
-1.345892,15,2586.87556
-1.006333,14,2586.945164
-0.960961,14,2587.006208
-0.925428,16,2587.072299
-0.81244,13,2587.69059
-0.97566,13,2587.748691
-0.753883,17,2587.820538
-0.976042,14,2587.880042
-1.296963,18,2587.952362
-1.046922,13,2588.007533
-1.351384,13,2588.060555
-1.217817,14,2588.627678
-1.139895,13,2588.682352
-1.09306,14,2588.740736
-0.928417,15,2588.805151
-0.924188,14,2588.864387
-0.951679,13,2588.920167
-1.387326,14,2588.979201
-1.116373,12,2589.03232
-1.164262,14,2590.172576
-1.104294,12,2590.267847
-1.235945,14,2590.371993
-1.18138,16,2590.484891
-1.241415,13,2590.59756
-1.331367,16,2590.71141
-1.173808,14,2590.808974
-1.43338,16,2591.455788
-1.597569,14,2591.517732
-1.021749,12,2591.570516
-0.976869,13,2591.626681
-1.378779,13,2591.67973
-1.087157,15,2591.742212
-1.468436,16,2591.843982
-0.973471,15,2592.504279
-1.066881,16,2592.578577
-1.349179,15,2592.642665
-1.040182,16,2592.715181
-1.143578,14,2592.780677
-0.969398,12,2592.832996
-1.236584,14,2592.890915
-0.951828,12,2593.461136
-1.209057,15,2593.524165
-1.237388,14,2593.584432
-1.370487,15,2593.649153
-1.214539,15,2593.717629
-1.11944,13,2593.775287
-0.964266,15,2593.838878
-0.920141,13,2594.474542
-1.062856,15,2594.534666
-0.940793,13,2594.588367
-0.864787,12,2594.638508
-1.06158,15,2594.699165
-1.070525,12,2594.751176
-1.045947,15,2594.819987
-0.787537,12,2596.336045
-1.176803,14,2596.431159
-0.818931,13,2596.479154
-1.357932,15,2596.545594
-1.224999,16,2596.622356
-1.269974,16,2596.684149
-0.969679,16,2596.762393
-1.150388,16,2597.511425
-1.174102,14,2597.568917
-1.165177,14,2597.643806
-1.084558,14,2597.697398
-1.072832,17,2597.777091
-1.096195,13,2597.854926
-1.283168,13,2597.908871
-0.951092,15,2598.49233
-1.194967,11,2598.552467
-1.155061,15,2598.624863
-1.304577,15,2598.694231
-1.370707,14,2598.754676
-1.013972,14,2598.811643
-1.228108,14,2598.861326
-1.033214,16,2599.327456
-1.192873,15,2599.385755
-0.975929,14,2599.438206
-1.114904,13,2599.498896
-1.214682,15,2599.557455
-0.880767,16,2599.618887
-0.787071,15,2599.68178
-1.01023,16,2600.508325
-1.2472,14,2600.564341
-0.948187,14,2600.618813
-1.283702,15,2600.674721
-1.080548,12,2600.724333
-1.254394,13,2600.775011
-1.127052,13,2600.822568
-1.060827,13,2601.28688
-1.222368,15,2601.338914
-0.979237,13,2601.383464
-1.013957,12,2601.424938
-1.087355,15,2601.474776
-0.911709,16,2601.529656
-1.069976,15,2601.581774
-1.452718,16,2602.197043
-1.400204,13,2602.248889
-0.939699,14,2602.329714
-1.014657,11,2602.370951
-1.116948,15,2602.422775
-1.120655,16,2602.480821
-1.197038,14,2602.530689
-0.909081,13,2602.966564
-0.879828,12,2603.010678
-1.10539,14,2603.059924
-0.812161,15,2603.115269
-1.21885,12,2603.157884
-1.262631,14,2603.210287
-0.795705,15,2603.308536
-0.690854,12,2603.376858
-1.470747,15,2604.059716
-1.060389,12,2604.110436
-1.227383,15,2604.174111
-1.099843,14,2604.256533
-1.418154,13,2604.319019
-0.959634,14,2604.375221
-1.190421,12,2604.4241
-1.293479,14,2605.096751
-0.780682,14,2605.18247
-0.935102,14,2605.251733
-1.002033,14,2605.310412
-1.272652,14,2605.367082
-0.949893,14,2605.431487
-0.609195,15,2605.524956
-1.18778,13,2606.207049
-1.121257,14,2606.275574
-1.101703,14,2606.341075
-1.128121,14,2606.409817
-1.077309,17,2606.48831
-1.146886,15,2606.556595
-1.124096,16,2606.622908
-1.203684,11,2607.604665
-0.970412,16,2607.760107
-1.101872,13,2607.888747
-1.250546,14,2607.982616
-0.701773,16,2608.088324
-1.148206,16,2608.190903
-1.183209,13,2608.324692
-1.117538,12,2610.168273
-1.102442,14,2610.425303
-0.752428,15,2610.643102
-1.248522,16,2611.056719
-1.073855,14,2611.218252
-1.109808,15,2611.426857
-1.168917,10,2611.541478
-0.805266,12,2613.751794
-1.30602,13,2613.85161
-1.367888,15,2613.94393
-1.194307,15,2614.07794
-0.843648,14,2614.169046
-1.326171,17,2614.29581
-1.27169,13,2614.39444
-0.839827,13,2616.64126
-0.930219,15,2616.805279
-1.015419,15,2616.930617
-1.04551,15,2617.039077
-0.933484,15,2617.163207
-0.826722,11,2617.244353
-1.054243,13,2617.376204
-0.70559,11,2617.467978
-0.947668,12,2619.345746
-0.934965,14,2619.46386
-0.896178,15,2619.577878
-1.347728,14,2619.650157
-1.064469,12,2619.720637
-1.387509,15,2619.823534
-0.89381,12,2619.922026
-1.206687,14,2621.114566
-0.924015,17,2621.187092
-1.195487,14,2621.253783
-1.036269,14,2621.314781
-1.194156,16,2621.379906
-1.163702,15,2621.447178
-1.161021,10,2621.502208
-1.315794,14,2622.130293
-1.368614,14,2622.184689
-0.912244,16,2622.260051
-1.037908,13,2622.360793
-1.004657,14,2622.452027
-0.876367,12,2622.50531
-1.323209,12,2622.554616
-1.123057,14,2623.154532
-1.084827,14,2623.214288
-1.130271,15,2623.287136
-1.012902,13,2623.375782
-0.992054,16,2623.464146
-0.932479,17,2623.545815
-0.948587,16,2623.621368
-1.258698,14,2624.243355
-1.469389,14,2624.302809
-1.248334,15,2624.378299
-0.870077,16,2624.509698
-1.224892,13,2624.606476
-1.221677,11,2624.667615
-0.840582,15,2624.75017
-0.886469,14,2627.355341
-0.847338,17,2627.579771
-0.85967,15,2627.751679
-1.03445,11,2627.852878
-1.176647,14,2628.010474
-0.841171,15,2628.161263
-1.124011,14,2628.348155
-1.179893,15,2629.903191
-0.978277,14,2630.115535
-0.97998,12,2630.202624
-1.024553,11,2630.263653
-1.238529,16,2630.349277
-1.213114,17,2630.438341
-1.159092,10,2630.47677
-1.042239,13,2630.52161
-0.933584,13,2630.919312
-1.02025,13,2630.960757
-0.823615,14,2631.0046
-0.943605,12,2631.042319
-0.940589,14,2631.12172
-1.174454,13,2631.198571
-1.33887,15,2631.251495
-1.023852,15,2631.67697
-1.038203,14,2631.719378
-0.931747,13,2631.759768
-0.996104,13,2631.80272
-0.942362,10,2631.841102
-1.116956,14,2631.885337
-1.105334,15,2631.932888
-1.374398,15,2632.657927
-0.930571,14,2632.709889
-0.924747,12,2632.751326
-1.246068,12,2632.794272
-1.193689,15,2632.856551
-0.928592,14,2632.916896
-1.296383,13,2632.978898
-1.460398,13,2633.038385
-1.343915,14,2633.628077
-1.020974,15,2633.686174
-1.156203,11,2633.728113
-1.381893,14,2633.777019
-1.127707,14,2633.827288
-1.177376,13,2633.882847
-1.287728,16,2633.955652
-0.882997,14,2634.462842
-0.874363,11,2634.504211
-1.132002,16,2634.559132
-1.151289,13,2634.603572
-1.028819,13,2634.647827
-1.003474,13,2634.69183
-1.091563,15,2634.740482
-0.981715,13,2634.784594
-1.444721,13,2635.194514
-1.331465,11,2635.234199
-1.063501,14,2635.282278
-1.129021,13,2635.326794
-0.981567,11,2635.36445
-1.014249,14,2635.410941
-0.924072,11,2635.448905
-1.419803,11,2635.487111
-0.791658,14,2635.902268
-1.023365,14,2635.950698
-1.228577,16,2636.004855
-0.842495,12,2636.047314
-0.976298,17,2636.101353
-1.017344,16,2636.152499
-1.067204,13,2636.198014
-1.020526,14,2636.653741
-1.151536,16,2636.713975
-1.123598,14,2636.761694
-1.089043,12,2636.803803
-1.143303,13,2636.848817
-1.212523,14,2636.896252
-1.012844,11,2636.945521
-1.202938,13,2637.46066
-1.09682,13,2637.507998
-1.082074,13,2637.553657
-1.135459,12,2637.595179
-1.432782,13,2637.640252
-1.003014,13,2637.684387
-0.964383,14,2637.732297
-1.123342,13,2637.775235
-1.214412,13,2638.194544
-0.787104,14,2638.243408
-0.954695,15,2638.293481
-0.826863,15,2638.343288
-1.232521,13,2638.387743
-0.967384,13,2638.431015
-0.727009,12,2638.471498
-1.052548,14,2638.891067
-1.065912,15,2638.941764
-1.068436,14,2638.989176
-0.991195,14,2639.058581
-1.077347,14,2639.104384
-0.995082,15,2639.153217
-1.041825,13,2639.194946
-1.222835,14,2639.604542
-1.395926,9,2639.642054
-1.249595,13,2639.691504
-1.230758,15,2639.742382
-0.856547,15,2639.792447
-1.196617,13,2639.836865
-0.969713,14,2639.883318
-1.254972,14,2639.929959
-0.785761,11,2640.411235
-1.367927,15,2640.473655
-1.36784,15,2640.556735
-0.948092,14,2640.641233
-1.304814,15,2640.72168
-0.916149,15,2640.772406
-1.281936,15,2640.823399
-0.895243,17,2641.347509
-0.974063,13,2641.401536
-1.077992,13,2641.44934
-1.266278,14,2641.498747
-0.934757,15,2641.54972
-0.982322,15,2641.600029
-1.095624,15,2641.650959
-1.084728,17,2642.0946
-1.117099,12,2642.136522
-0.903665,17,2642.192301
-1.117042,12,2642.239338
-0.897807,13,2642.292435
-1.297162,14,2642.354121
-1.283552,13,2642.405234
-0.833619,14,2642.845452
-0.828907,13,2642.891661
-1.028901,14,2642.939699
-0.923536,16,2643.020494
-0.877343,14,2643.085263
-0.882278,13,2643.137133
-0.924501,13,2643.18748
-1.081433,16,2643.627728
-0.975252,17,2643.684451
-1.447749,15,2643.734214
-0.851863,16,2643.787352
-1.214115,14,2643.83435
-1.286877,14,2643.881216
-1.197662,13,2643.924067
-1.094792,14,2644.32899
-1.230389,15,2644.378399
-1.22507,15,2644.428844
-1.175425,12,2644.469813
-1.273188,13,2644.513362
-0.94732,14,2644.559188
-1.23825,14,2644.605576
-0.968612,16,2645.549445
-1.34875,17,2645.616327
-0.858585,15,2645.683923
-1.4608,14,2645.74282
-1.20701,14,2645.794749
-1.207363,14,2645.844421
-1.147957,14,2646.274243
-1.057061,15,2646.325855
-1.114323,15,2646.375333
-0.987482,13,2646.419701
-0.996516,17,2646.47561
-0.954464,13,2646.517882
-0.971263,14,2646.562808
-1.074758,12,2646.603571
-1.078088,13,2647.064489
-1.249879,13,2647.123604
-1.119697,14,2647.186438
-0.942774,12,2647.240239
-1.079473,11,2647.287658
-1.170074,14,2647.336329
-1.077572,14,2647.383581
-1.138927,13,2647.897551
-1.202507,14,2647.947158
-1.051682,13,2647.992819
-1.041812,14,2648.040174
-1.073168,14,2648.087881
-1.109428,11,2648.126587
-1.189462,14,2648.172961
-1.029535,14,2648.219007
-1.125112,14,2648.713917
-1.132056,12,2648.759812
-1.179608,16,2648.813385
-1.341486,14,2648.861142
-0.968668,14,2648.909621
-1.079247,15,2648.96243
-0.968446,15,2649.031628
-0.855087,12,2649.516389
-1.143972,13,2649.562269
-1.170794,16,2649.618292
-0.951189,15,2649.682549
-0.738142,16,2649.750095
-0.994452,13,2649.802063
-1.16812,14,2649.861672
-1.019533,13,2650.28945
-1.079359,12,2650.337095
-1.004127,14,2650.388854
-1.113679,13,2650.433768
-1.30015,14,2650.479634
-1.115933,13,2650.522031
-1.221497,14,2650.567981
-0.934905,13,2651.02644
-1.014584,16,2651.085682
-1.061817,11,2651.125614
-1.034337,13,2651.170518
-0.793976,13,2651.213213
-0.965016,15,2651.261508
-0.901567,15,2651.309994
-1.035132,15,2651.87742
-1.120684,14,2651.947481
-1.064872,12,2652.022785
-1.042914,14,2652.076606
-1.045473,15,2652.133909
-1.10073,12,2652.181854
-1.15211,13,2652.23131
-1.019839,15,2652.287245
-1.09356,12,2652.788531
-1.285354,14,2652.842908
-1.281707,15,2652.897131
-1.328063,16,2652.951897
-0.880512,14,2653.004899
-0.963596,15,2653.059397
-1.414952,12,2653.105633
-0.953848,10,2653.668326
-1.058096,16,2653.725547
-0.989149,16,2653.801965
-0.950303,12,2653.848524
-1.091793,16,2653.907832
-0.987606,16,2653.967221
-1.078367,14,2654.01962
-1.043795,12,2654.459492
-0.987842,14,2654.529217
-1.01266,13,2654.574904
-1.316034,16,2654.648778
-1.137884,14,2654.709002
-0.95337,14,2654.758348
-1.109098,15,2654.808814
-1.143612,17,2655.534122
-1.249229,15,2655.591652
-1.073505,11,2655.634738
-1.158257,14,2655.695042
-1.069249,15,2655.748974
-1.169208,14,2655.803021
-1.024343,13,2655.85286
-0.901719,14,2656.324626
-1.415473,15,2656.384364
-1.137354,13,2656.441994
-0.767767,15,2656.518482
-0.875182,14,2656.571776
-1.222736,13,2656.619958
-1.213518,13,2656.675786
-0.877158,13,2657.213898
-1.236734,15,2657.273721
-1.438682,14,2657.325572
-1.001558,14,2657.377385
-1.357959,16,2657.432714
-1.362762,13,2657.480163
-1.317401,15,2657.544249
-1.127942,12,2657.594196
-1.084104,15,2658.113449
-1.038496,15,2658.180999
-1.102569,15,2658.243513
-1.050653,13,2658.293085
-1.05793,14,2658.352754
-0.993384,13,2658.419088
-1.017247,12,2658.494473
-1.083293,12,2659.156403
-1.397147,15,2659.210341
-1.362931,16,2659.266159
-0.830444,13,2659.31933
-1.357286,15,2659.38296
-0.902277,13,2659.428557
-0.853262,11,2659.46963
-0.772812,13,2659.9338
-0.850711,12,2659.97963
-0.955638,13,2660.027249
-1.015684,13,2660.078961
-0.73011,15,2660.132285
-1.050589,14,2660.195494
-0.820308,14,2660.254366
-1.135905,14,2660.301624
-1.090218,15,2660.734522
-1.282676,15,2660.790505
-0.916621,14,2660.838504
-0.969679,12,2660.901178
-1.038156,12,2660.945793
-1.11048,15,2660.996331
-1.161285,14,2661.045054
-1.121332,15,2661.611126
-1.010366,14,2661.685198
-1.053563,16,2661.766015
-1.249348,15,2661.817628
-1.018767,15,2661.870326
-1.19066,15,2661.922365
-0.958415,14,2663.050924
-0.872341,15,2663.100828
-1.315983,13,2663.143363
-0.971151,12,2663.18592
-0.842001,14,2663.230523
-0.834849,14,2663.275289
-1.124461,11,2663.312357
-0.785302,13,2663.357351
-1.022764,11,2664.0907
-1.222665,11,2664.201384
-1.285727,12,2664.298556
-1.160193,13,2664.368584
-0.908282,14,2664.427812
-1.047888,15,2664.491282
-1.038721,12,2664.553698
-1.123011,16,2664.628562
-0.729666,13,2665.350168
-0.881579,14,2665.407604
-0.780181,16,2665.476599
-1.302902,16,2665.545974
-0.72774,15,2665.615626
-0.758007,15,2665.69937
-1.318112,14,2665.773364
-1.100589,13,2666.418189
-1.202389,12,2666.47632
-0.984447,13,2666.535581
-1.085746,13,2666.637096
-1.273378,13,2666.698256
-1.247964,14,2666.768126
-0.90295,14,2666.828003
-1.031115,13,2667.567091
-1.043562,16,2667.676568
-0.920177,13,2667.728351
-1.003836,15,2667.788629
-1.134013,15,2667.849387
-1.051297,14,2667.907245
-0.868894,14,2667.96991
-1.229615,14,2668.568804
-0.8359,14,2668.636544
-0.825971,14,2668.707595
-1.335375,15,2668.824795
-0.832339,14,2668.925084
-1.267436,15,2669.028252
-0.864597,14,2669.143568
-1.120843,12,2670.077977
-1.138798,15,2670.142518
-1.057205,13,2670.201162
-1.009325,16,2670.274655
-1.168986,14,2670.343936
-1.094071,13,2670.408985
-1.065725,13,2670.466603
-1.122248,13,2671.121425
-0.870675,17,2671.31315
-1.316374,14,2671.394702
-1.2124,13,2671.478031
-0.9149,15,2671.587703
-1.290897,16,2671.752391
-1.411514,14,2671.932747
-0.940833,12,2673.944179
-0.971789,13,2674.054127
-1.190444,15,2674.189769
-0.98773,15,2674.335895
-1.311893,13,2674.424702
-1.425236,16,2674.529864
-1.463371,14,2674.654331
-0.980396,15,2676.133268
-1.461337,14,2676.240345
-1.020953,16,2676.377607
-1.011251,14,2676.450582
-1.308852,14,2676.540231
-1.386674,17,2676.686386
-1.062294,14,2676.816067
-1.18802,13,2678.837232
-1.406896,15,2678.991628
-1.242124,13,2679.115676
-1.186201,16,2679.227415
-1.376821,13,2679.325537
-1.408135,12,2679.430294
-1.326843,16,2679.587287
-1.414594,16,2680.837763
-1.366245,14,2680.916167
-1.174437,14,2680.977099
-1.140404,15,2681.03873
-1.107625,12,2681.091196
-1.353777,17,2681.159861
-1.442643,15,2681.220745
-1.058407,13,2681.820076
-0.874381,13,2681.879082
-1.293396,13,2681.937494
-1.130012,12,2681.991051
-0.899689,17,2682.06675
-1.243878,16,2682.133611
-1.185195,15,2682.195851
-1.151238,13,2682.934806
-1.072679,12,2682.995717
-1.079587,13,2683.062766
-1.062434,15,2683.132978
-1.224861,14,2683.193822
-1.174727,14,2683.253039
-1.129245,16,2683.320601
-1.049949,13,2684.642569
-1.081469,14,2684.891375
-1.161128,14,2684.996327
-1.157032,14,2685.154683
-1.105674,12,2685.31186
-1.0706,13,2685.494323
-1.094437,17,2685.706712
-1.151139,13,2685.786559
-1.413591,10,2686.471895
-1.056448,14,2686.523208
-1.118474,15,2686.581653
-1.525736,12,2686.678864
-1.376968,13,2686.754279
-1.523025,15,2686.812904
-0.968152,17,2686.883837
-0.972562,14,2687.773049
-0.900298,14,2687.849847
-1.376209,12,2687.918396
-1.358285,12,2688.033576
-1.242275,17,2688.104279
-0.956553,13,2688.158083
-0.951229,13,2688.203768
-0.932028,15,2688.619671
-1.125642,14,2688.675465
-1.085242,15,2688.727817
-0.874642,16,2688.781118
-0.901879,14,2688.82818
-0.922114,13,2688.874212
-1.338324,14,2688.939101
-1.054506,11,2689.385731
-0.905001,12,2689.437499
-0.767985,15,2689.490702
-1.376193,13,2689.536369
-0.966429,16,2689.589289
-1.159303,16,2689.643348
-1.235189,12,2689.690357
-0.872038,16,2690.224598
-0.845674,15,2690.276774
-0.886877,14,2690.325754
-0.930848,14,2690.375708
-1.360536,15,2690.428348
-1.283742,15,2690.478268
-1.346284,13,2690.522091
-1.360021,15,2691.561392
-0.94025,13,2691.616621
-1.329236,14,2691.677886
-1.066562,15,2691.740959
-1.363133,14,2691.79394
-1.308879,15,2691.848212
-0.965417,15,2691.901883
-0.929467,18,2692.370502
-1.250218,13,2692.415861
-0.972212,13,2692.459757
-1.013387,17,2692.514565
-0.843779,13,2692.557908
-0.858481,13,2692.60116
-0.936067,13,2692.644582
-0.937043,14,2693.056134
-1.121939,15,2693.106933
-1.117508,16,2693.16111
-0.982901,12,2693.201102
-1.202259,14,2693.246687
-1.109772,14,2693.293396
-0.944897,12,2693.333194
-0.76852,15,2693.750067
-0.959811,14,2693.79866
-1.061071,16,2693.858834
-0.903168,12,2693.901822
-0.914159,17,2693.959666
-0.920633,13,2694.00532
-0.902589,14,2694.057283
-0.869251,13,2694.1146
-1.280768,15,2694.582083
-1.270667,15,2694.656261
-1.216487,15,2694.724278
-0.773166,12,2694.771361
-1.19712,12,2694.817176
-0.796231,12,2694.859198
-1.238602,13,2694.903963
-1.286965,14,2695.392118
-1.21083,13,2695.436779
-1.43421,15,2695.486377
-1.168167,14,2695.533754
-1.190204,14,2695.584929
-1.389823,14,2695.653953
-1.047065,14,2695.714711
-0.86897,13,2696.170468
-1.192241,15,2696.223882
-1.052368,15,2696.281086
-1.223025,12,2696.325955
-1.206922,14,2696.377824
-1.135012,15,2696.43033
-1.246712,15,2696.479518
-1.183323,14,2697.40594
-1.088394,13,2697.542377
-0.861328,15,2697.658359
-0.95601,15,2697.74311
-0.990569,12,2697.790936
-1.13291,14,2697.844
-0.868712,12,2697.890147
-1.008931,15,2698.406205
-1.190378,14,2698.497913
-1.081094,14,2698.550355
-0.9794,12,2698.59558
-1.03708,13,2698.642689
-1.145344,16,2698.696987
-0.964963,15,2698.74995
-0.918869,13,2698.795389
-1.166921,13,2699.285983
-1.251821,14,2699.335042
-1.313991,16,2699.38827
-0.937857,14,2699.435849
-0.859976,17,2699.525652
-1.117567,14,2699.598141
-0.892389,15,2700.236084
-1.013915,14,2700.29534
-1.232695,15,2700.368196
-1.045805,15,2700.456584
-0.996933,15,2700.531409
-1.061736,14,2700.593451
-1.042352,13,2700.64303
-1.179605,12,2700.688094
-1.051729,13,2701.145917
-1.044246,14,2701.194671
-1.194115,15,2701.245385
-1.025722,12,2701.286319
-1.105914,12,2701.327923
-1.029162,14,2701.373572
-1.022221,14,2701.419921
-1.050229,14,2701.816086
-1.003211,13,2701.861289
-0.925141,14,2701.908822
-0.958679,13,2701.95743
-1.090494,16,2702.016369
-1.048259,12,2702.059419
-0.931822,15,2702.111468
-1.222233,14,2702.539942
-1.092382,16,2702.593922
-0.997227,14,2702.640783
-1.173799,15,2702.689795
-1.123525,13,2702.736565
-1.051333,14,2702.782528
-1.01909,13,2702.825541
-1.001085,19,2703.256937
-1.341316,14,2703.303212
-1.040873,15,2703.350814
-0.870387,14,2703.396017
-0.848586,14,2703.441894
-1.12727,13,2703.489757
-1.104135,13,2703.530952
-0.997227,13,2703.929034
-0.939103,12,2703.972456
-1.039464,13,2704.017573
-0.9982,13,2704.060222
-0.982677,15,2704.108847
-1.066066,13,2704.152077
-1.116355,15,2704.200591
-1.451016,16,2704.652625
-1.035238,14,2704.70068
-0.902042,15,2704.751352
-0.934411,15,2704.801048
-0.96261,14,2704.861172
-1.417382,14,2704.919742
-0.792554,15,2704.985444
-1.149611,16,2705.48187
-1.031236,14,2705.530892
-1.040038,10,2705.568549
-0.976044,15,2705.618842
-1.219009,14,2705.666269
-1.029827,16,2705.718702
-0.964294,14,2705.765101
-0.93334,15,2706.175161
-1.395939,14,2706.223054
-1.422159,14,2706.26938
-1.169749,13,2706.313273
-0.64389,13,2706.35627
-0.917235,13,2706.399053
-1.303329,13,2706.441316
-1.333426,15,2706.488623
-0.852834,14,2706.877438
-1.147868,15,2706.926097
-1.094599,14,2706.972619
-1.068757,13,2707.015818
-1.060738,14,2707.061123
-1.274775,17,2707.113208
-0.995273,16,2707.162219
-1.064962,15,2708.147499
-1.339401,14,2708.1913
-1.088896,17,2708.246474
-1.100061,15,2708.299846
-1.29554,16,2708.34785
-1.340249,16,2708.395448
-0.941394,14,2708.810913
-0.945346,17,2708.864638
-1.260376,12,2708.905199
-1.197976,13,2708.947351
-1.183589,14,2708.991076
-1.100568,14,2709.035718
-0.931877,14,2709.079425
-1.199238,14,2709.481318
-0.953957,13,2709.525753
-1.088047,14,2709.57185
-1.038848,14,2709.618057
-1.004094,14,2709.664324
-1.083555,12,2709.704264
-1.234935,16,2709.75464
-0.942508,15,2710.160765
-1.02812,14,2710.207268
-0.985144,15,2710.256658
-0.945678,14,2710.303344
-1.060074,12,2710.343693
-1.045176,13,2710.386758
-1.045555,12,2710.426519
-0.955324,14,2710.470459
-1.171864,14,2710.877692
-0.980591,15,2710.926217
-0.930106,15,2710.975228
-0.949387,17,2711.029585
-0.863128,12,2711.068924
-0.9955,13,2711.111156
-1.267002,17,2711.188415
-0.877306,15,2711.766198
-1.234882,16,2711.829046
-1.303438,13,2711.889031
-1.213125,13,2711.958299
-1.004615,14,2712.026579
-1.34188,14,2712.105031
-1.34865,14,2712.175655
-1.162019,15,2712.778452
-0.911363,13,2712.855357
-0.891538,13,2712.904384
-0.889422,14,2712.954007
-0.648622,12,2712.996572
-0.759461,13,2713.041101
-1.196457,15,2713.096668
-0.703975,15,2713.722619
-1.177558,17,2713.804545
-0.955919,14,2713.87051
-0.831161,15,2713.940591
-1.148698,14,2714.007936
-1.176218,14,2714.097498
-1.175983,14,2714.182577
-0.733131,15,2714.890632
-1.042494,12,2714.943452
-0.857299,14,2715.007838
-0.739237,13,2715.072322
-1.052033,16,2715.150345
-0.931285,14,2715.22075
-0.79086,17,2715.311493
-1.088785,15,2715.808682
-1.193088,14,2715.862436
-1.125661,14,2715.912701
-1.283751,16,2715.966749
-1.11856,14,2716.015558
-1.247328,14,2716.064235
-1.078609,13,2716.108588
-1.065546,15,2716.682797
-0.863426,13,2716.727829
-0.823147,15,2716.778212
-0.968954,14,2716.826078
-0.685912,16,2716.889319
-0.950432,14,2716.935984
-0.989288,14,2716.983567
-1.009486,12,2717.412396
-0.946867,14,2717.476733
-1.152257,13,2717.525471
-1.031428,13,2717.570247
-0.947879,15,2717.621318
-0.940991,14,2717.668651
-1.028574,11,2717.706017
-0.973314,14,2718.282589
-1.033321,15,2718.334161
-1.204326,12,2718.375997
-0.88665,16,2718.430087
-1.343436,12,2718.472141
-1.11678,16,2718.523577
-1.166408,14,2718.569317
-1.078153,14,2718.974275
-0.913628,13,2719.019273
-0.858473,11,2719.057939
-1.026068,15,2719.107374
-1.03843,15,2719.156376
-0.992312,15,2719.204539
-0.998233,16,2719.256029
-1.083473,13,2719.667997
-1.382082,13,2719.711525
-0.912802,17,2719.766469
-0.763589,13,2719.809622
-1.337575,16,2719.861516
-1.302814,14,2719.906897
-1.14193,14,2719.952597
-1.337969,15,2720.401683
-1.081217,13,2720.453077
-1.330248,16,2720.508115
-1.398474,16,2720.563072
-1.357624,14,2720.608761
-0.904934,15,2720.658333
-0.891177,12,2720.698528
-0.965233,15,2721.199206
-0.728067,15,2721.250487
-1.034447,13,2721.295079
-0.932248,14,2721.343187
-1.005188,12,2721.383903
-0.897102,17,2721.438522
-0.900184,15,2721.488493
-0.895937,13,2721.885908
-0.883262,13,2721.930075
-1.018339,15,2721.981785
-1.079753,14,2722.028624
-1.158601,13,2722.071933
-1.139419,16,2722.123152
-0.963755,11,2722.159558
-1.013067,12,2722.199469
-0.994551,13,2722.605346
-1.223541,14,2722.652317
-1.017973,14,2722.698166
-1.016378,11,2722.735825
-1.040371,13,2722.78004
-1.001712,14,2722.825133
-1.086827,12,2722.863926
-0.763082,14,2723.266996
-1.044074,12,2723.310475
-1.313942,15,2723.359405
-0.932906,14,2723.405641
-1.214873,17,2723.460316
-1.155742,13,2723.503716
-0.921516,12,2723.542286
-0.876824,12,2723.581249
-1.177214,13,2724.511115
-1.126855,13,2724.55135
-1.177292,15,2724.597586
-1.096114,13,2724.638132
-1.182664,15,2724.684133
-0.984086,14,2724.727067
-1.093285,14,2724.769468
-1.071872,14,2725.169235
-1.103923,15,2725.219135
-1.115867,14,2725.263719
-1.00432,13,2725.305408
-1.156617,14,2725.35003
-1.068873,16,2725.400256
-1.090129,14,2725.444379
-0.851092,13,2725.843568
-0.736215,13,2725.886861
-0.846365,13,2725.931189
-1.333159,14,2725.977538
-1.248376,14,2726.022306
-1.233533,12,2726.062129
-0.863021,12,2726.102613
