# {"t_start": 1562337504.3665764, "env_id": "EVCharging-v2"} 
r,l,t
-1.083692,14,477.098963
-0.978233,14,477.151603
-1.022377,14,477.203627
-0.845492,15,477.257534
-0.935996,16,477.315256
-0.904122,13,477.871072
-0.904375,12,477.935369
-0.964386,15,478.005054
-0.955756,14,478.052648
-1.045976,14,478.100176
-0.901825,14,478.148657
-0.896715,13,478.194856
-0.978816,15,478.719059
-1.085761,14,478.770647
-1.18414,15,478.825808
-1.078625,13,478.873386
-0.904154,12,478.919952
-1.164352,14,478.978762
-1.078105,14,479.032363
-0.994765,14,479.752591
-1.011766,18,479.83844
-1.111451,11,479.890247
-1.117553,14,479.995767
-1.18628,13,480.136469
-1.024871,14,480.28703
-1.191698,14,480.441216
-1.233772,14,480.578954
-0.870048,16,481.416141
-1.024328,13,481.475326
-0.943505,14,481.539408
-1.166733,13,481.589621
-0.947718,13,481.637559
-1.061426,17,481.697176
-1.151195,16,482.111623
-0.934925,15,482.162396
-1.077063,12,482.203008
-1.3529,12,482.243169
-1.233071,12,482.303148
-1.301819,15,482.357578
-1.098457,12,482.39875
-1.242267,14,482.450026
-0.838898,15,482.859877
-0.764621,14,482.911036
-0.559528,14,482.987042
-0.885791,14,483.035312
-0.948026,12,483.074223
-0.863202,14,483.121674
-1.040527,17,483.19334
-0.869082,16,483.622197
-1.071633,13,483.663777
-0.886559,13,483.712648
-1.141446,17,483.765839
-1.055223,13,483.810956
-1.100545,14,483.855646
-1.050307,11,483.891715
-0.903942,14,484.313565
-0.797407,17,484.398605
-1.012382,14,484.4874
-0.962898,13,484.562335
-1.05453,12,484.634321
-0.916442,15,484.698423
-1.106201,14,484.752666
-0.701325,12,485.382226
-0.831501,13,485.425985
-0.875101,11,485.463899
-0.585139,11,485.500587
-0.862167,11,485.552298
-0.685664,13,485.629611
-0.988068,19,485.69991
-0.905365,15,485.753321
-1.127514,14,486.305395
-1.140789,14,486.363992
-1.084271,16,486.427476
-1.138242,13,486.47661
-1.194207,14,486.528876
-1.011217,14,486.61675
-1.080869,17,486.697864
-0.928209,14,487.281349
-1.005006,12,487.343341
-1.165056,13,487.419409
-1.112993,15,487.480977
-0.936729,16,487.545588
-1.082578,15,487.617431
-0.856934,15,487.682016
-1.370703,16,488.350395
-1.101405,12,488.400408
-1.107079,13,488.447526
-1.2729,13,488.495094
-1.111688,14,488.585263
-1.209851,15,488.694576
-1.206477,13,488.797993
-0.925175,15,489.413893
-0.760726,13,489.470947
-1.004007,15,489.533256
-0.899066,13,489.597335
-0.652724,11,489.648894
-0.392649,16,489.714716
-0.930028,18,489.785305
-0.925672,14,490.387533
-1.077084,14,490.44806
-0.97247,15,490.549863
-1.049681,13,490.635299
-1.130974,12,490.726524
-0.975221,11,490.818948
-1.079693,12,490.919453
-0.868394,14,491.052928
-0.989731,14,491.800978
-0.799031,16,491.861762
-0.764071,15,491.92875
-0.873409,13,491.993188
-0.861433,12,492.056316
-0.975232,17,492.115646
-0.581716,13,492.162892
-0.88979,14,493.169078
-0.953816,13,493.250632
-0.907579,16,493.333163
-0.929062,16,493.399897
-0.816924,15,493.457575
-0.894772,17,493.521106
-0.871221,14,494.09294
-0.81768,14,494.148967
-0.822661,17,494.214409
-0.852807,16,494.275988
-0.861433,14,494.330143
-0.745722,14,494.38307
-0.816209,11,494.426465
-0.969812,14,494.975423
-0.925569,15,495.043677
-0.870433,13,495.110839
-0.778897,14,495.18846
-0.743429,15,495.250856
-0.909472,14,495.302074
-0.942987,12,495.344746
-1.139931,16,495.874531
-1.025095,14,495.939449
-0.826847,14,496.011802
-1.384196,14,496.084753
-1.259768,14,496.142153
-1.331357,13,496.188898
-1.073162,17,496.249949
-1.0598,10,496.288151
-1.009141,14,496.842412
-1.036968,13,496.890865
-0.921407,13,496.943507
-0.888022,15,497.000309
-1.007886,15,497.054804
-0.986639,14,497.107192
-0.906774,13,497.155681
-1.166544,16,498.089883
-0.892963,15,498.149986
-1.021787,13,498.200745
-0.967522,18,498.266332
-1.011061,13,498.361847
-1.14833,14,498.471392
-1.044979,16,498.554939
-1.129649,13,499.316796
-1.269848,14,499.36774
-1.238443,13,499.419656
-1.214578,12,499.465841
-1.187033,15,499.522502
-1.185258,13,499.573021
-1.116589,16,499.633364
-1.067193,15,500.241427
-0.989172,14,500.294347
-0.908198,14,500.353432
-1.043482,15,500.411862
-1.076339,13,500.46735
-0.924216,14,500.553889
-0.998849,15,500.620484
-1.219833,14,501.317323
-1.212376,15,501.377805
-1.034506,11,501.424619
-1.038964,17,501.487753
-0.960874,13,501.538433
-1.325832,13,501.589945
-1.259203,13,501.640687
-1.183967,16,502.225725
-1.269336,15,502.304346
-0.950206,12,502.358445
-1.190581,12,502.402944
-1.269573,15,502.456014
-1.199944,15,502.509894
-0.897592,15,502.563184
-0.988468,15,503.111723
-1.123568,17,503.175489
-1.108321,14,503.23194
-1.091755,15,503.294613
-0.883575,15,503.354832
-0.901185,14,503.410293
-1.031397,15,503.467422
-0.686511,13,504.000182
-0.71001,15,504.05618
-0.798156,16,504.116122
-0.746146,14,504.17526
-0.744864,16,504.258068
-0.732802,14,504.337826
-0.682082,14,504.415965
-1.125092,14,505.187954
-1.15909,12,505.270679
-1.003069,17,505.388012
-1.181644,14,505.49663
-1.082626,13,505.575102
-1.236889,15,505.668089
-1.150141,12,505.734077
-0.815843,11,506.154489
-0.954949,15,506.201462
-0.829846,15,506.248468
-0.740545,13,506.291458
-0.919056,13,506.334944
-0.6412,13,506.37893
-0.694148,15,506.435347
-0.842358,14,506.818505
-0.960738,11,506.85388
-1.03182,15,506.900794
-0.914257,14,506.946372
-0.910252,14,506.991851
-0.648013,12,507.0325
-0.845731,14,507.076956
-0.886847,14,507.11974
-0.763656,11,507.502256
-0.788652,14,507.54616
-0.714058,15,507.591866
-0.774676,17,507.642559
-0.835581,13,507.682513
-0.893434,17,507.733482
-0.784709,13,507.774026
-1.075012,14,508.181776
-0.960874,15,508.22746
-0.879594,15,508.273543
-0.955349,14,508.327001
-0.981297,14,508.38366
-0.876455,14,508.439168
-0.878213,12,508.495472
-0.871353,15,508.919169
-0.792836,16,508.988402
-0.957427,14,509.042597
-0.995178,12,509.088047
-0.680265,15,509.143523
-0.927909,12,509.191927
-0.812378,12,509.241681
-1.16126,16,509.745169
-1.063785,13,509.785804
-1.058296,15,509.833186
-1.049623,13,509.879569
-1.075432,14,509.924559
-0.984248,13,509.965011
-0.827185,15,510.011714
-0.854215,12,510.579943
-0.807578,16,510.69101
-0.839604,14,510.815254
-0.86879,14,510.900369
-0.815585,14,510.964007
-0.90724,12,511.005608
-0.857816,12,511.045566
-0.942139,12,511.090873
-0.906656,15,511.510448
-1.095375,11,511.54982
-0.9966,14,511.602173
-0.887646,14,511.650352
-0.900356,13,511.695217
-0.913113,14,511.741802
-0.990478,16,511.790801
-0.867294,14,512.196212
-0.994235,13,512.238925
-0.883597,13,512.281244
-0.982139,12,512.320853
-0.762479,15,512.368691
-0.910574,17,512.420925
-1.082713,14,512.463891
-1.1339,16,512.886091
-1.007355,15,512.934163
-0.951775,13,512.976853
-0.984539,15,513.023534
-0.899842,14,513.07113
-1.006702,14,513.116556
-1.001938,11,513.1638
-1.07382,11,513.597749
-0.949287,19,513.663558
-1.293406,15,513.713551
-1.032363,15,513.761266
-1.048445,13,513.802724
-0.927485,14,513.849358
-1.227338,14,513.892587
-0.814667,12,514.354121
-0.924265,15,514.403996
-0.83603,15,514.452029
-0.829553,13,514.493876
-0.985623,13,514.536026
-0.885846,14,514.586215
-0.89255,16,514.643694
-0.754813,12,515.038819
-0.803721,16,515.094063
-0.766064,16,515.144892
-0.68615,12,515.185463
-0.82868,16,515.239686
-0.739811,13,515.306328
-0.907082,15,515.353877
-1.191099,16,515.813713
-1.208057,14,515.858361
-1.153381,16,515.908824
-1.08052,13,515.953787
-1.190014,14,515.998737
-1.154746,11,516.034558
-1.144559,15,516.086164
-0.924069,15,516.551747
-0.957731,13,516.597768
-0.912143,14,516.643553
-0.833138,12,516.682983
-1.035524,13,516.725848
-0.84928,16,516.778229
-0.584188,17,516.831178
-1.003303,15,517.423007
-1.059467,14,517.4951
-1.061009,16,517.547919
-0.978206,11,517.587991
-1.116058,14,517.632615
-1.085456,14,517.67638
-1.066457,13,517.718842
-1.048809,11,517.758213
-0.989996,13,518.182666
-1.001615,13,518.228213
-1.014628,17,518.284458
-1.0778,14,518.332255
-0.999409,14,518.377747
-1.055923,12,518.417534
-1.006096,13,518.458482
-0.971539,14,518.876525
-1.088886,13,518.940028
-1.058554,16,518.998981
-1.048604,14,519.043746
-1.040264,13,519.089571
-1.035933,14,519.135088
-1.120558,14,519.182725
-0.833268,15,519.609333
-0.843286,16,519.662596
-0.884065,14,519.708646
-0.742604,15,519.755995
-0.719215,15,519.801315
-1.038501,15,519.848444
-0.830997,13,519.890682
-0.961591,12,520.408337
-0.970981,15,520.456532
-0.808371,12,520.495644
-0.959034,11,520.532876
-1.068847,18,520.593958
-0.875036,14,520.644777
-1.046604,13,520.689826
-0.842822,13,521.1333
-0.801451,16,521.187335
-0.843976,14,521.23251
-0.597341,13,521.27668
-0.792641,15,521.326458
-0.742397,11,521.362496
-0.927542,14,521.411696
-0.727573,14,521.45837
-0.842314,15,521.917176
-0.777522,14,521.961838
-0.943436,15,522.007263
-0.849459,17,522.060614
-1.034071,13,522.102978
-1.007436,16,522.168976
-1.176398,14,522.89414
-0.887831,16,522.947217
-0.894655,14,522.994434
-1.028037,17,523.046797
-1.020031,11,523.083692
-0.938885,15,523.135546
-0.854268,15,523.182796
-1.050886,13,523.644936
-1.062231,15,523.716458
-1.133221,15,523.77664
-1.330812,14,523.829211
-1.24031,18,523.893919
-1.146935,17,523.947509
-1.112531,13,523.989855
-0.860758,13,524.37355
-0.732525,14,524.417719
-0.837393,16,524.467709
-0.785656,16,524.516053
-0.854535,15,524.561833
-0.647422,13,524.601711
-0.88115,12,524.639661
-0.928233,14,525.028245
-0.799889,14,525.072451
-0.855425,13,525.114491
-0.869828,12,525.15266
-0.873759,15,525.198014
-0.932798,14,525.241492
-0.853041,13,525.289933
-0.954029,12,525.68964
-0.851678,11,525.726803
-0.916161,13,525.767148
-0.861112,11,525.802238
-0.792451,14,525.845985
-0.832875,11,525.881078
-0.93146,12,525.91883
-0.850098,16,525.966858
-1.082865,14,526.393582
-0.971852,15,526.442027
-0.830308,14,526.485943
-0.99926,14,526.529028
-1.051663,11,526.565112
-1.147531,13,526.605517
-0.998578,14,526.647963
-0.641998,16,527.044617
-0.804293,12,527.084108
-0.927923,15,527.131344
-0.751753,14,527.17411
-0.704999,12,527.212087
-0.76802,16,527.260087
-0.930068,15,527.306422
-1.098222,17,527.700537
-1.098696,13,527.742653
-1.141001,13,527.784492
-1.161711,15,527.830165
-1.191335,16,527.878362
-0.917576,14,527.922236
-1.267999,16,527.970835
-1.146518,13,528.432594
-0.880455,14,528.477354
-1.145983,13,528.535691
-1.029649,12,528.606002
-0.986932,14,528.663913
-1.046685,15,528.728557
-0.977964,15,528.780893
-1.074688,15,528.83158
-0.764478,11,529.240204
-0.932776,13,529.285386
-0.858523,14,529.333941
-1.282287,11,529.370976
-0.875105,16,529.422234
-1.355122,15,529.473969
-1.386629,13,529.51739
-1.204903,13,530.099177
-1.025558,16,530.150724
-1.039377,13,530.192262
-1.178659,16,530.242322
-1.073561,13,530.330499
-1.051317,13,530.449506
-1.152587,16,530.600693
-1.017967,14,531.057933
-1.01432,12,531.098235
-1.012569,16,531.15083
-0.891875,15,531.199054
-0.80864,13,531.239593
-1.052341,13,531.282151
-1.02004,15,531.332537
-1.289591,14,531.748493
-1.085366,13,531.794607
-1.174833,13,531.838387
-1.178442,13,531.87927
-1.177303,16,531.927124
-1.124682,14,531.970052
-1.135107,13,532.011429
-1.215021,14,532.761481
-0.578706,16,532.873793
-0.799894,15,532.925075
-0.863665,12,532.967091
-0.776363,15,533.015747
-0.809048,12,533.055265
-0.836829,15,533.101868
-0.807677,11,533.137952
-0.872094,14,533.552811
-0.800795,16,533.60309
-0.978406,13,533.645411
-1.067226,14,533.689218
-1.094066,11,533.724949
-0.952661,12,533.76271
-0.793004,13,533.807895
-0.999825,14,534.20964
-0.803737,13,534.252465
-0.962692,15,534.299785
-0.88212,12,534.343577
-0.810562,12,534.383426
-0.893286,14,534.42723
-0.706504,12,534.465663
-0.923742,12,534.505056
-0.831924,14,534.903132
-1.012098,14,534.947028
-0.844211,12,534.985634
-1.036382,15,535.032045
-0.930573,15,535.077743
-1.080834,12,535.115986
-0.972681,13,535.156995
-0.886603,13,535.555938
-0.930832,12,535.595052
-0.934758,15,535.641331
-0.877992,15,535.687835
-0.83577,15,535.733527
-1.030124,16,535.783287
-0.852121,15,535.83412
-0.884375,15,536.229418
-0.745413,15,536.275505
-0.727542,15,536.325948
-0.665991,13,536.370561
-0.972482,15,536.416763
-0.658715,11,536.453448
-0.744762,14,536.497796
-0.703834,11,536.533201
-1.0128,15,536.934126
-0.915321,13,536.975158
-0.833936,14,537.018641
-0.936327,14,537.061363
-0.899784,16,537.110068
-0.909088,14,537.153275
-0.911783,12,537.192163
-1.034829,14,537.613358
-1.120074,13,537.655872
-0.968156,13,537.697238
-1.208036,16,537.745702
-1.103569,13,537.788588
-1.018505,15,537.841395
-1.117108,12,537.881141
-1.072232,15,538.291994
-0.921771,14,538.341521
-1.016161,15,538.389266
-1.246408,16,538.437684
-1.045901,15,538.485198
-1.013915,18,538.538782
-1.050033,12,538.576793
-0.925159,14,538.977145
-0.73626,12,539.016666
-0.855757,15,539.062153
-0.637687,14,539.105251
-0.903547,14,539.148239
-0.934617,13,539.189319
-0.955529,14,539.232633
-0.95993,13,539.636525
-0.996961,14,539.679677
-1.032754,14,539.722391
-0.986101,15,539.767389
-0.996898,14,539.814211
-0.999996,15,539.861663
-0.856789,11,539.897173
-0.742554,12,540.288371
-0.672527,14,540.338002
-0.752037,15,540.384127
-0.890712,14,540.427504
-0.893805,14,540.47029
-0.829981,13,540.511384
-0.827073,14,540.553829
-0.902516,13,540.59425
-1.198918,12,540.966711
-1.025362,14,541.0111
-1.287836,12,541.048299
-1.142718,15,541.093292
-1.20948,14,541.137176
-1.293971,13,541.181253
-1.052122,15,541.230337
-1.062816,15,541.632439
-0.768564,11,541.69128
-0.952687,13,541.756784
-0.856131,15,541.810516
-0.958052,13,541.856178
-0.902139,14,541.927095
-0.982289,15,541.973373
-0.972603,12,542.507916
-1.016085,15,542.554256
-1.046319,14,542.597459
-1.067053,18,542.650907
-1.104726,15,542.699465
-1.058615,14,542.747978
-1.011159,14,542.799613
-1.092099,13,543.227953
-1.163027,12,543.270812
-1.103115,15,543.324116
-0.905134,15,543.37282
-0.892257,16,543.42017
-1.004283,12,543.458094
-1.016481,14,543.501992
-1.007668,12,543.984373
-0.922541,16,544.051687
-1.097181,17,544.115619
-0.977674,15,544.173148
-0.928049,16,544.234538
-1.035046,13,544.290232
-1.269913,15,544.349498
-1.191779,14,544.810805
-0.992009,16,544.858397
-1.498703,14,544.901057
-0.938169,12,544.945055
-1.319085,15,545.015362
-0.79456,16,545.087269
-0.919048,12,545.129789
-0.98167,15,545.611968
-0.797283,16,545.676755
-0.883023,16,545.73997
-0.936283,16,545.819945
-0.861969,12,545.911175
-0.881977,14,546.039032
-0.861617,16,546.176851
-0.951934,13,546.941101
-0.962384,14,547.023063
-0.944523,11,547.059642
-0.933484,12,547.099186
-1.011462,14,547.144906
-0.92606,15,547.197652
-0.933319,13,547.242222
-0.861922,14,547.76959
-0.984872,13,547.853205
-0.768676,13,547.909498
-0.95064,13,547.969546
-0.947601,15,548.04184
-0.912138,13,548.107163
-0.812453,15,548.169104
-1.019643,15,548.217223
-1.062504,15,548.721123
-1.003295,15,548.780664
-1.091162,15,548.842301
-0.957601,14,548.896835
-1.260357,16,548.956763
-0.999134,13,549.009305
-1.040366,15,549.457521
-0.999024,13,549.502531
-0.902206,13,549.553769
-1.035083,16,549.602802
-0.85093,13,549.643109
-1.052272,14,549.686461
-0.529707,13,549.728957
-0.902568,16,550.117735
-1.016887,14,550.160895
-0.918337,16,550.212267
-1.071307,14,550.256742
-0.938923,17,550.316781
-0.980618,12,550.354824
-0.933162,13,550.395102
-1.036893,15,550.783318
-1.002653,13,550.824125
-1.065844,16,550.872105
-0.929036,12,550.90998
-1.015954,12,550.947907
-1.083886,17,551.000546
-1.10166,13,551.050503
-1.096021,13,551.093053
-1.070314,14,551.48965
-0.85004,11,551.526741
-0.980918,12,551.56544
-1.162038,14,551.609012
-1.060538,11,551.651423
-1.20854,15,551.703182
-1.037008,12,551.743297
-0.730458,14,552.158129
-0.99318,12,552.235174
-0.766996,12,552.276744
-1.099376,11,552.312909
-1.001408,14,552.355729
-0.709563,13,552.396141
-1.126493,15,552.441513
-1.023238,13,552.482635
-1.237392,16,552.923389
-1.06943,13,552.964344
-1.046151,12,553.006263
-1.100734,16,553.057191
-1.077941,13,553.097823
-1.090702,16,553.145712
-1.062838,18,553.198687
-0.997712,13,553.595054
-0.963547,13,553.640611
-0.969706,13,553.683738
-1.047395,13,553.724232
-1.066017,15,553.769905
-1.139721,14,553.813051
-1.166191,16,553.861345
-0.987254,16,554.314174
-0.987696,15,554.364688
-0.811495,17,554.423751
-1.067064,12,554.46669
-0.989659,17,554.524149
-1.053477,14,554.573108
-0.90471,13,554.618296
-0.776352,14,555.009976
-0.995092,15,555.05638
-0.95647,12,555.093968
-0.903501,16,555.141842
-0.889608,17,555.192084
-0.825923,13,555.233985
-0.890552,14,555.353406
-0.997121,15,556.273044
-0.984262,11,556.31573
-0.896318,14,556.364001
-0.942245,11,556.401925
-1.022136,13,556.443822
-1.173775,14,556.487078
-1.048332,15,556.536379
-1.234945,13,556.983577
-1.275978,14,557.033446
-1.127285,15,557.085627
-1.190673,16,557.165047
-1.168999,13,557.207899
-1.196494,15,557.259451
-1.243505,16,557.314502
-0.967013,16,557.869826
-1.010922,16,557.942707
-0.920592,15,558.011586
-0.919474,14,558.066186
-1.081377,17,558.129934
-0.875286,14,558.179031
-1.122949,16,558.229815
-0.842627,15,558.637136
-0.909696,15,558.692167
-1.104689,16,558.74176
-0.947485,18,558.795606
-0.865243,13,558.836715
-0.990106,15,558.885172
-0.997727,13,559.320374
-0.968233,14,559.366307
-0.890497,14,559.409671
-0.996718,12,559.448013
-0.886367,11,559.483531
-0.90247,14,559.527117
-0.938825,17,559.578252
-0.874794,14,559.990106
-0.868062,10,560.02489
-0.778001,12,560.064629
-1.052777,16,560.112142
-0.781505,15,560.157757
-0.956465,14,560.200857
-0.912467,15,560.246678
-0.819273,14,560.2899
-1.084569,14,560.689988
-1.079108,13,560.731462
-1.027329,15,560.777283
-1.139219,12,560.815175
-0.960479,12,560.854115
-1.143987,11,560.890507
-0.979853,14,560.934494
-1.006107,14,561.342382
-0.94285,15,561.388805
-0.777385,14,561.43226
-1.103055,16,561.480893
-0.891505,15,561.526553
-0.825855,15,561.571768
-0.770909,15,561.616941
-0.766357,14,562.015968
-0.916201,14,562.060431
-0.849154,17,562.111174
-0.889891,15,562.157242
-0.887453,15,562.202434
-0.874927,14,562.245677
-0.913751,14,562.289231
-1.123156,14,562.801511
-1.145387,13,562.843601
-1.036135,14,562.893937
-1.100474,15,562.940036
-1.053741,14,562.985615
-1.114147,14,563.030611
-1.187205,15,563.076341
-0.874125,12,563.470089
-0.691403,14,563.512849
-0.773812,13,563.552883
-0.841948,14,563.595589
-0.764631,13,563.635652
-0.936333,15,563.681499
-0.843448,16,563.729035
-0.859038,17,564.118634
-0.706487,14,564.163567
-0.832475,14,564.206387
-0.851542,14,564.249248
-0.810924,15,564.295112
-0.923828,14,564.340092
-0.824846,16,564.387739
-0.276183,12,564.785381
-0.767637,16,564.836393
-1.124711,15,564.883695
-0.940793,14,564.92675
-0.971105,12,564.96585
-0.704434,12,565.003748
-0.790639,14,565.04621
-0.934126,14,565.43578
-0.73746,14,565.479768
-0.908128,16,565.528374
-0.645736,15,565.573485
-0.736663,12,565.611534
-0.826587,14,565.656653
-0.811738,16,565.704448
-1.033078,16,566.110484
-0.99741,14,566.154985
-0.801163,11,566.191754
-1.08466,14,566.235308
-1.032334,13,566.27617
-0.993584,14,566.319364
-0.982511,13,566.360665
-0.961867,13,566.401006
-0.835562,16,566.808272
-1.022123,17,566.860777
-0.899163,16,566.908603
-0.765307,14,566.95201
-0.921604,16,566.999713
-0.975749,15,567.04486
-0.850909,14,567.532579
-0.89896,15,567.579995
-1.120356,15,567.625639
-0.87068,12,567.663849
-0.992806,11,567.698822
-0.942784,15,567.744277
-1.084795,14,567.787344
-1.15121,18,568.207333
-1.088118,14,568.256151
-1.034066,15,568.310579
-1.033759,14,568.354313
-1.029817,16,568.401993
-0.853167,15,568.447353
-0.978655,17,568.498127
-1.095199,15,568.899387
-1.051987,15,568.946238
-0.842358,14,568.990648
-0.83498,13,569.031636
-1.046827,14,569.074326
-1.07579,12,569.112457
-1.04857,14,569.15602
-0.907948,15,569.626856
-1.244348,13,569.668473
-1.239538,15,569.715364
-0.852602,12,569.755505
-1.003012,16,569.803704
-0.764539,12,569.842176
-1.039231,14,569.885001
-0.783818,13,570.298378
-0.973787,14,570.346765
-0.918818,15,570.396273
-0.898224,15,570.443923
-0.995742,14,570.4884
-0.894598,16,570.536814
-1.024667,16,570.584681
-1.029212,13,570.989321
-1.021837,14,571.03402
-0.901787,14,571.078041
-1.093063,14,571.121351
-0.970274,17,571.182917
-1.089952,14,571.230801
-1.055252,15,571.27917
-1.142137,14,571.670155
-1.128391,15,571.718304
-1.194257,15,571.763987
-1.116338,12,571.801872
-1.204153,12,571.840673
-1.286467,14,571.883801
-1.107079,14,571.926793
-0.894451,11,572.303971
-0.905433,12,572.344527
-0.847732,13,572.38485
-0.881004,15,572.431811
-0.923717,12,572.470312
-0.623467,16,572.518361
-0.894149,12,572.55588
-0.873475,13,572.596496
-0.760634,13,572.991856
-0.843873,12,573.02973
-0.71657,15,573.075436
-0.797606,14,573.119147
-0.793866,14,573.162387
-0.956164,13,573.202239
-0.78447,14,573.245094
-0.881347,14,573.638407
-0.907748,13,573.678322
-0.812806,15,573.723608
-1.068981,12,573.760944
-1.022781,15,573.806432
-0.872758,13,573.847277
-0.873379,16,573.895655
-1.213786,14,574.305248
-1.232247,12,574.345361
-1.391843,13,574.385513
-0.774932,18,574.438241
-0.811317,13,574.479478
-1.249216,14,574.522601
-1.207079,14,574.565826
-0.867448,12,574.604068
-1.027304,14,575.019499
-0.80425,13,575.085435
-0.813121,14,575.12886
-0.726128,13,575.169238
-0.830283,14,575.213929
-0.91857,13,575.25485
-1.020392,13,575.295403
-0.883559,16,575.709294
-0.979363,13,575.749819
-1.14019,11,575.785742
-0.928383,14,575.828746
-0.807561,15,575.874815
-0.997528,15,575.919923
-0.88795,14,575.963918
-0.974745,13,576.47781
-0.930696,12,576.516634
-0.965679,12,576.553786
-0.859241,15,576.599132
-1.048755,14,576.641351
-0.991937,14,576.6841
-0.955562,16,576.732135
-0.863405,12,576.770133
-0.957855,15,577.156077
-0.876845,12,577.193937
-0.857406,12,577.231967
-0.97334,13,577.272496
-0.895284,12,577.310149
-0.895995,16,577.357873
-0.68382,13,577.399239
-0.934646,11,577.817062
-1.004237,12,577.856689
-0.880295,14,577.901754
-1.009582,14,577.947107
-0.920487,14,577.992608
-0.969573,15,578.041478
-0.995442,15,578.086943
-0.85023,12,578.125126
-1.059627,10,578.522567
-1.299056,13,578.562574
-1.126807,17,578.612793
-1.225341,13,578.653422
-1.172677,16,578.701906
-1.106701,15,578.747479
-1.206248,14,578.791252
-0.951644,13,579.244459
-0.961244,15,579.292438
-0.952288,13,579.337708
-0.958552,14,579.385828
-0.992337,17,579.441762
-1.002302,17,579.501852
-0.939136,13,579.545298
-0.841817,14,580.142075
-0.952945,15,580.232847
-1.033938,14,580.319364
-0.900397,16,580.418701
-0.772413,13,580.497422
-0.941765,13,580.578461
-0.851688,15,580.661662
-0.910918,16,581.079423
-0.756989,14,581.126608
-0.763477,16,581.17957
-0.801044,15,581.230645
-0.860323,14,581.278745
-0.91934,16,581.332778
-0.832261,15,581.75717
-1.120273,14,581.80341
-1.231078,12,581.847071
-0.9866,16,581.900026
-1.042647,13,581.9424
-1.143385,13,581.985292
-1.011232,12,582.027073
-1.079486,14,582.074155
-0.991671,15,582.481959
-1.218255,14,582.526231
-1.021214,15,582.573782
-1.141127,14,582.617549
-0.92464,12,582.657279
-1.137501,13,582.701426
-1.057047,14,582.749742
-0.899817,13,583.170282
-0.875373,14,583.214118
-0.977685,15,583.264555
-0.93843,14,583.313167
-0.673701,15,583.366262
-0.891494,12,583.409848
-0.920091,13,583.454421
-1.15175,14,583.890092
-1.039712,13,583.953764
-0.933655,15,584.032669
-1.044784,12,584.090155
-1.136522,14,584.136646
-1.069111,14,584.180827
-0.911184,13,584.222275
-1.126697,14,584.642786
-1.112423,15,584.69041
-1.084381,13,584.731206
-0.923015,13,584.771943
-1.002848,14,584.818038
-0.900085,16,584.874813
-1.091626,13,584.919224
-0.967092,14,584.964516
-1.07153,13,585.464066
-0.885364,14,585.511763
-0.954072,14,585.560389
-0.881255,17,585.616101
-0.904268,14,585.675063
-0.964666,14,585.73311
-0.983896,14,585.784275
-0.8038,13,586.231948
-0.798787,13,586.2752
-0.886976,14,586.327701
-1.056849,16,586.382975
-0.782954,16,586.431417
-0.82505,15,586.47714
-0.857777,14,586.522625
-1.052042,14,586.939539
-1.108209,15,586.990065
-1.182221,14,587.039396
-1.068828,14,587.089009
-1.071374,11,587.128444
-1.112942,15,587.179057
-1.195742,16,587.229865
-1.200143,15,587.664204
-1.060517,14,587.707231
-1.10875,15,587.752018
-0.837188,15,587.7975
-1.061315,13,587.844438
-1.122182,13,587.889923
-0.963362,15,587.939848
-0.753455,14,588.410609
-0.772271,13,588.452781
-0.86106,13,588.495549
-0.955786,13,588.535927
-0.837236,13,588.575996
-0.842696,13,588.619748
-0.862611,11,588.659129
-0.772566,17,589.079242
-0.813268,16,589.133052
-0.983449,14,589.178831
-0.942018,13,589.221523
-1.025183,12,589.259775
-1.007721,15,589.306783
-0.6634,15,589.359302
-0.786495,13,589.777439
-0.811194,12,589.819281
-0.787842,15,589.871563
-0.638701,14,589.921523
-0.675102,12,589.963099
-0.712781,15,590.011575
-0.749835,14,590.05724
-0.721616,14,590.101622
-1.068347,13,590.523471
-1.036862,16,590.577809
-1.048064,14,590.622366
-1.00708,17,590.681828
-1.091929,14,590.750044
-1.064036,13,590.827577
-0.970181,12,590.900156
-0.693527,15,591.496811
-0.952014,15,591.54424
-0.918418,15,591.590216
-0.755574,16,591.647632
-0.982766,12,591.690009
-0.692366,13,591.734859
-0.849169,14,591.78167
-1.067893,14,592.224401
-0.873482,12,592.268412
-1.148976,17,592.320837
-0.919381,13,592.366666
-1.035442,13,592.408491
-0.731285,12,592.446433
-1.062752,12,592.48427
-1.152941,13,593.251086
-0.955062,13,593.293568
-1.100852,15,593.341469
-1.174829,13,593.384928
-1.074942,16,593.435091
-1.104076,13,593.476196
-1.086658,12,593.515224
-0.996748,15,593.982141
-0.791153,16,594.038094
-0.932817,14,594.085937
-1.062342,15,594.136876
-0.96891,15,594.186959
-1.0937,14,594.23518
-0.957162,12,594.277829
-1.013993,12,594.321325
-0.911231,11,594.712992
-1.00217,13,594.753501
-1.089436,14,594.797863
-0.977097,14,594.841688
-1.018591,13,594.882907
-0.987646,16,594.932169
-0.996171,13,594.973307
-0.942737,14,595.364521
-1.033215,14,595.409545
-1.054515,11,595.446889
-1.143239,13,595.487811
-0.941488,13,595.528545
-0.980446,13,595.569067
-0.931418,13,595.610485
-0.987198,16,596.02159
-0.859692,15,596.069302
-0.953797,15,596.11625
-0.85557,15,596.16302
