# {"t_start": 1562337504.3654656, "env_id": "EVCharging-v2"} 
r,l,t
-1.176803,14,2596.427849
-0.818931,13,2596.477539
-1.357932,15,2596.544047
-1.224999,16,2596.620755
-1.269974,16,2596.681837
-0.969679,16,2596.760057
-1.150388,16,2597.509423
-1.174102,14,2597.566805
-1.165177,14,2597.641912
-1.084558,14,2597.695514
-1.072832,17,2597.77404
-1.096195,13,2597.852403
-1.283168,13,2597.90694
-0.951092,15,2598.490324
-1.194967,11,2598.549863
-1.155061,15,2598.622851
-1.304577,15,2598.691513
-1.370707,14,2598.752443
-1.013972,14,2598.809678
-1.228108,14,2598.859479
-1.033214,16,2599.325538
-1.192873,15,2599.383976
-0.975929,14,2599.436317
-1.114904,13,2599.497026
-1.214682,15,2599.555156
-0.880767,16,2599.616887
-0.787071,15,2599.679725
-1.01023,16,2600.506335
-1.2472,14,2600.56239
-0.948187,14,2600.616585
-1.283702,15,2600.672945
-1.080548,12,2600.722521
-1.254394,13,2600.773188
-1.127052,13,2600.820824
-1.060827,13,2601.28506
-1.222368,15,2601.337097
-0.979237,13,2601.381758
-1.013957,12,2601.423175
-1.087355,15,2601.473112
-0.911709,16,2601.527355
-1.069976,15,2601.580091
-1.452718,16,2602.195246
-1.400204,13,2602.245845
-0.939699,14,2602.327729
-1.014657,11,2602.369202
-1.116948,15,2602.42108
-1.120655,16,2602.478992
-1.197038,14,2602.528856
-0.909081,13,2602.964749
-0.879828,12,2603.00881
-1.10539,14,2603.058029
-0.812161,15,2603.113462
-1.21885,12,2603.156219
-1.262631,14,2603.207402
-0.795705,15,2603.306371
-0.690854,12,2603.374878
-1.470747,15,2604.057521
-1.060389,12,2604.108375
-1.227383,15,2604.170935
-1.099843,14,2604.254338
-1.418154,13,2604.316919
-0.959634,14,2604.373203
-1.190421,12,2604.422159
-1.293479,14,2605.093862
-0.780682,14,2605.180149
-0.935102,14,2605.249406
-1.002033,14,2605.308296
-1.272652,14,2605.365003
-0.949893,14,2605.42908
-0.609195,15,2605.521916
-1.18778,13,2606.204983
-1.121257,14,2606.273057
-1.101703,14,2606.338443
-1.128121,14,2606.407668
-1.077309,17,2606.4855
-1.146886,15,2606.554399
-1.124096,16,2606.620917
-1.203684,11,2607.600799
-0.970412,16,2607.748688
-1.101872,13,2607.884386
-1.250546,14,2607.978728
-0.701773,16,2608.084829
-1.148206,16,2608.187365
-1.183209,13,2608.320202
-1.117538,12,2610.115941
-1.102442,14,2610.420281
-0.752428,15,2610.638112
-1.248522,16,2611.051735
-1.073855,14,2611.213325
-1.109808,15,2611.422347
-1.168917,10,2611.536914
-0.805266,12,2613.695812
-1.30602,13,2613.848669
-1.367888,15,2613.941203
-1.194307,15,2614.075094
-0.843648,14,2614.165263
-1.326171,17,2614.293
-1.27169,13,2614.391977
-0.839827,13,2616.605104
-0.930219,15,2616.801782
-1.015419,15,2616.926381
-1.04551,15,2617.036873
-0.933484,15,2617.16093
-0.826722,11,2617.241221
-1.054243,13,2617.372778
-0.70559,11,2617.464992
-0.947668,12,2619.342079
-0.934965,14,2619.460139
-0.896178,15,2619.574374
-1.347728,14,2619.646811
-1.064469,12,2619.717214
-1.387509,15,2619.820027
-0.89381,12,2619.918671
-1.206687,14,2621.112486
-0.924015,17,2621.183997
-1.195487,14,2621.251367
-1.036269,14,2621.312785
-1.194156,16,2621.377851
-1.163702,15,2621.444891
-1.161021,10,2621.499401
-1.315794,14,2622.128349
-1.368614,14,2622.182673
-0.912244,16,2622.257359
-1.037908,13,2622.357386
-1.004657,14,2622.448519
-0.876367,12,2622.503299
-1.323209,12,2622.552624
-1.123057,14,2623.15232
-1.084827,14,2623.212174
-1.130271,15,2623.284966
-1.012902,13,2623.37185
-0.992054,16,2623.461789
-0.932479,17,2623.543494
-0.948587,16,2623.618456
-1.258698,14,2624.241313
-1.469389,14,2624.300661
-1.248334,15,2624.375279
-0.870077,16,2624.505992
-1.224892,13,2624.602585
-1.221677,11,2624.665425
-0.840582,15,2624.746873
-0.886469,14,2627.344291
-0.847338,17,2627.572545
-0.85967,15,2627.747082
-1.03445,11,2627.848027
-1.176647,14,2628.004544
-0.841171,15,2628.155782
-1.124011,14,2628.340171
-1.179893,15,2629.893745
-0.978277,14,2630.107256
-0.97998,12,2630.199835
-1.024553,11,2630.260772
-1.238529,16,2630.346321
-1.213114,17,2630.436082
-1.159092,10,2630.474794
-1.042239,13,2630.520063
-0.933584,13,2630.917657
-1.02025,13,2630.959229
-0.823615,14,2631.003053
-0.943605,12,2631.040846
-0.940589,14,2631.11832
-1.174454,13,2631.196932
-1.33887,15,2631.249835
-1.023852,15,2631.675444
-1.038203,14,2631.717849
-0.931747,13,2631.758237
-0.996104,13,2631.800102
-0.942362,10,2631.839481
-1.116956,14,2631.883853
-1.105334,15,2631.931348
-1.374398,15,2632.656201
-0.930571,14,2632.708297
-0.924747,12,2632.749596
-1.246068,12,2632.79245
-1.193689,15,2632.854551
-0.928592,14,2632.914903
-1.296383,13,2632.976888
-1.460398,13,2633.036176
-1.343915,14,2633.62503
-1.020974,15,2633.684348
-1.156203,11,2633.726294
-1.381893,14,2633.775234
-1.127707,14,2633.824974
-1.177376,13,2633.880658
-1.287728,16,2633.952005
-0.882997,14,2634.461021
-0.874363,11,2634.502389
-1.132002,16,2634.557337
-1.151289,13,2634.601855
-1.028819,13,2634.646101
-1.003474,13,2634.690121
-1.091563,15,2634.738854
-0.981715,13,2634.782938
-1.444721,13,2635.192717
-1.331465,11,2635.232471
-1.063501,14,2635.280606
-1.129021,13,2635.325194
-0.981567,11,2635.362814
-1.014249,14,2635.409277
-0.924072,11,2635.447266
-1.419803,11,2635.48494
-0.791658,14,2635.900392
-1.023365,14,2635.949011
-1.228577,16,2636.003145
-0.842495,12,2636.045595
-0.976298,17,2636.09965
-1.017344,16,2636.150852
-1.067204,13,2636.194756
-1.020526,14,2636.651333
-1.151536,16,2636.712134
-1.123598,14,2636.760031
-1.089043,12,2636.802053
-1.143303,13,2636.847098
-1.212523,14,2636.894398
-1.012844,11,2636.942238
-1.202938,13,2637.458768
-1.09682,13,2637.506168
-1.082074,13,2637.551951
-1.135459,12,2637.593441
-1.432782,13,2637.638514
-1.003014,13,2637.682671
-0.964383,14,2637.730581
-1.123342,13,2637.773543
-1.214412,13,2638.192657
-0.787104,14,2638.241597
-0.954695,15,2638.291821
-0.826863,15,2638.34164
-1.232521,13,2638.386076
-0.967384,13,2638.429363
-0.727009,12,2638.469842
-1.052548,14,2638.889349
-1.065912,15,2638.940105
-1.068436,14,2638.987426
-0.991195,14,2639.056984
-1.077347,14,2639.102726
-0.995082,15,2639.151668
-1.041825,13,2639.193311
-1.222835,14,2639.602661
-1.395926,9,2639.639832
-1.249595,13,2639.689754
-1.230758,15,2639.7407
-0.856547,15,2639.790737
-1.196617,13,2639.835213
-0.969713,14,2639.881624
-1.254972,14,2639.92837
-0.785761,11,2640.409055
-1.367927,15,2640.471826
-1.36784,15,2640.553628
-0.948092,14,2640.638104
-1.304814,15,2640.719649
-0.916149,15,2640.770679
-1.281936,15,2640.821672
-0.895243,17,2641.345425
-0.974063,13,2641.399682
-1.077992,13,2641.447465
-1.266278,14,2641.497081
-0.934757,15,2641.548056
-0.982322,15,2641.598283
-1.095624,15,2641.64931
-1.084728,17,2642.092822
-1.117099,12,2642.134817
-0.903665,17,2642.190584
-1.117042,12,2642.235988
-0.897807,13,2642.290609
-1.297162,14,2642.351644
-1.283552,13,2642.402449
-0.833619,14,2642.84367
-0.828907,13,2642.889922
-1.028901,14,2642.937858
-0.923536,16,2643.017694
-0.877343,14,2643.083373
-0.882278,13,2643.135273
-0.924501,13,2643.185658
-1.081433,16,2643.625904
-0.975252,17,2643.682712
-1.447749,15,2643.732487
-0.851863,16,2643.785583
-1.214115,14,2643.832746
-1.286877,14,2643.879543
-1.197662,13,2643.922386
-1.094792,14,2644.327257
-1.230389,15,2644.376719
-1.22507,15,2644.427211
-1.175425,12,2644.468193
-1.273188,13,2644.511758
-0.94732,14,2644.557551
-1.23825,14,2644.603983
-0.968612,16,2645.547616
-1.34875,17,2645.614276
-0.858585,15,2645.681587
-1.4608,14,2645.740906
-1.20701,14,2645.792836
-1.207363,14,2645.842627
-1.147957,14,2646.272462
-1.057061,15,2646.324131
-1.114323,15,2646.373624
-0.987482,13,2646.417973
-0.996516,17,2646.473965
-0.954464,13,2646.516279
-0.971263,14,2646.561219
-1.074758,12,2646.601879
-1.078088,13,2647.062679
-1.249879,13,2647.121633
-1.119697,14,2647.183776
-0.942774,12,2647.237969
-1.079473,11,2647.285884
-1.170074,14,2647.334517
-1.077572,14,2647.381858
-1.138927,13,2647.895729
-1.202507,14,2647.945308
-1.051682,13,2647.991069
-1.041812,14,2648.038434
-1.073168,14,2648.086095
-1.109428,11,2648.124969
-1.189462,14,2648.171313
-1.029535,14,2648.21738
-1.125112,14,2648.710541
-1.132056,12,2648.758035
-1.179608,16,2648.811714
-1.341486,14,2648.859325
-0.968668,14,2648.908029
-1.079247,15,2648.96023
-0.968446,15,2649.029889
-0.855087,12,2649.514547
-1.143972,13,2649.560518
-1.170794,16,2649.616286
-0.951189,15,2649.680685
-0.738142,16,2649.748314
-0.994452,13,2649.800296
-1.16812,14,2649.859943
-1.019533,13,2650.286565
-1.079359,12,2650.335259
-1.004127,14,2650.386988
-1.113679,13,2650.432086
-1.30015,14,2650.477977
-1.115933,13,2650.520431
-1.221497,14,2650.566296
-0.934905,13,2651.024672
-1.014584,16,2651.083709
-1.061817,11,2651.123932
-1.034337,13,2651.168917
-0.793976,13,2651.211576
-0.965016,15,2651.25935
-0.901567,15,2651.308391
-1.035132,15,2651.874143
-1.120684,14,2651.943314
-1.064872,12,2652.020806
-1.042914,14,2652.074613
-1.045473,15,2652.131226
-1.10073,12,2652.180051
-1.15211,13,2652.229285
-1.019839,15,2652.285332
-1.09356,12,2652.785347
-1.285354,14,2652.840887
-1.281707,15,2652.895228
-1.328063,16,2652.950077
-0.880512,14,2653.003027
-0.963596,15,2653.057548
-1.414952,12,2653.103664
-0.953848,10,2653.666328
-1.058096,16,2653.723801
-0.989149,16,2653.799349
-0.950303,12,2653.8455
-1.091793,16,2653.906023
-0.987606,16,2653.96519
-1.078367,14,2654.017878
-1.043795,12,2654.457647
-0.987842,14,2654.52748
-1.01266,13,2654.573207
-1.316034,16,2654.647041
-1.137884,14,2654.70639
-0.95337,14,2654.756604
-1.109098,15,2654.807074
-1.143612,17,2655.53217
-1.249229,15,2655.589683
-1.073505,11,2655.632869
-1.158257,14,2655.693092
-1.069249,15,2655.747146
-1.169208,14,2655.800982
-1.024343,13,2655.851045
-0.901719,14,2656.322787
-1.415473,15,2656.382367
-1.137354,13,2656.438663
-0.767767,15,2656.516623
-0.875182,14,2656.569937
-1.222736,13,2656.617929
-1.213518,13,2656.673622
-0.877158,13,2657.211948
-1.236734,15,2657.271764
-1.438682,14,2657.323766
-1.001558,14,2657.375475
-1.357959,16,2657.430901
-1.362762,13,2657.478341
-1.317401,15,2657.541951
-1.127942,12,2657.592239
-1.084104,15,2658.11153
-1.038496,15,2658.179029
-1.102569,15,2658.241585
-1.050653,13,2658.291154
-1.05793,14,2658.350691
-0.993384,13,2658.416539
-1.017247,12,2658.491577
-1.083293,12,2659.154381
-1.397147,15,2659.208522
-1.362931,16,2659.264405
-0.830444,13,2659.315932
-1.357286,15,2659.381114
-0.902277,13,2659.426825
-0.853262,11,2659.467891
-0.772812,13,2659.931891
-0.850711,12,2659.977801
-0.955638,13,2660.025434
-1.015684,13,2660.077128
-0.73011,15,2660.130537
-1.050589,14,2660.1933
-0.820308,14,2660.252592
-1.135905,14,2660.299819
-1.090218,15,2660.732337
-1.282676,15,2660.788719
-0.916621,14,2660.836791
-0.969679,12,2660.899384
-1.038156,12,2660.944045
-1.11048,15,2660.994569
-1.161285,14,2661.04332
-1.121332,15,2661.608103
-1.010366,14,2661.682112
-1.053563,16,2661.764024
-1.249348,15,2661.815957
-1.018767,15,2661.867916
-1.19066,15,2661.920612
-0.958415,14,2663.04916
-0.872341,15,2663.099206
-1.315983,13,2663.141026
-0.971151,12,2663.184289
-0.842001,14,2663.228969
-0.834849,14,2663.273684
-1.124461,11,2663.310187
-0.785302,13,2663.355753
-1.022764,11,2664.084392
-1.222665,11,2664.197476
-1.285727,12,2664.294601
-1.160193,13,2664.366175
-0.908282,14,2664.425732
-1.047888,15,2664.487829
-1.038721,12,2664.551559
-1.123011,16,2664.626387
-0.729666,13,2665.348183
-0.881579,14,2665.405225
-0.780181,16,2665.474562
-1.302902,16,2665.543761
-0.72774,15,2665.613029
-0.758007,15,2665.695771
-1.318112,14,2665.770896
-1.100589,13,2666.41608
-1.202389,12,2666.474093
-0.984447,13,2666.533136
-1.085746,13,2666.634038
-1.273378,13,2666.696193
-1.247964,14,2666.765865
-0.90295,14,2666.825886
-1.031115,13,2667.563509
-1.043562,16,2667.674403
-0.920177,13,2667.72622
-1.003836,15,2667.786485
-1.134013,15,2667.847256
-1.051297,14,2667.905
-0.868894,14,2667.967656
-1.229615,14,2668.566357
-0.8359,14,2668.634247
-0.825971,14,2668.705309
-1.335375,15,2668.818543
-0.832339,14,2668.921363
-1.267436,15,2669.022286
-0.864597,14,2669.138525
-1.120843,12,2670.075802
-1.138798,15,2670.139921
-1.057205,13,2670.198795
-1.009325,16,2670.272529
-1.168986,14,2670.34137
-1.094071,13,2670.406582
-1.065725,13,2670.464417
-1.122248,13,2671.118241
-0.870675,17,2671.310337
-1.316374,14,2671.390875
-1.2124,13,2671.475141
-0.9149,15,2671.58339
-1.290897,16,2671.749023
-1.411514,14,2671.928652
-0.940833,12,2673.920125
-0.971789,13,2674.050349
-1.190444,15,2674.186108
-0.98773,15,2674.33359
-1.311893,13,2674.422628
-1.425236,16,2674.527196
-1.463371,14,2674.650891
-0.980396,15,2676.068514
-1.461337,14,2676.236622
-1.020953,16,2676.374117
-1.011251,14,2676.44848
-1.308852,14,2676.535973
-1.386674,17,2676.683776
-1.062294,14,2676.813009
-1.18802,13,2678.792448
-1.406896,15,2678.98946
-1.242124,13,2679.112046
-1.186201,16,2679.224752
-1.376821,13,2679.322482
-1.408135,12,2679.427666
-1.326843,16,2679.584012
-1.414594,16,2680.833877
-1.366245,14,2680.914093
-1.174437,14,2680.974833
-1.140404,15,2681.03661
-1.107625,12,2681.089098
-1.353777,17,2681.157705
-1.442643,15,2681.218454
-1.058407,13,2681.817599
-0.874381,13,2681.876549
-1.293396,13,2681.935076
-1.130012,12,2681.988875
-0.899689,17,2682.064586
-1.243878,16,2682.131429
-1.185195,15,2682.193532
-1.151238,13,2682.932446
-1.072679,12,2682.993392
-1.079587,13,2683.060436
-1.062434,15,2683.13066
-1.224861,14,2683.19169
-1.174727,14,2683.250761
-1.129245,16,2683.31835
-1.049949,13,2684.636282
-1.081469,14,2684.886728
-1.161128,14,2684.991212
-1.157032,14,2685.150609
-1.105674,12,2685.306133
-1.0706,13,2685.487176
-1.094437,17,2685.70264
-1.151139,13,2685.78344
-1.413591,10,2686.469973
-1.056448,14,2686.521327
-1.118474,15,2686.57853
-1.525736,12,2686.675693
-1.376968,13,2686.752374
-1.523025,15,2686.811048
-0.968152,17,2686.881845
-0.972562,14,2687.770047
-0.900298,14,2687.846942
-1.376209,12,2687.915495
-1.358285,12,2688.030846
-1.242275,17,2688.101342
-0.956553,13,2688.156461
-0.951229,13,2688.202099
-0.932028,15,2688.617877
-1.125642,14,2688.673313
-1.085242,15,2688.725914
-0.874642,16,2688.779425
-0.901879,14,2688.826361
-0.922114,13,2688.871364
-1.338324,14,2688.935755
-1.054506,11,2689.382461
-0.905001,12,2689.435492
-0.767985,15,2689.489002
-1.376193,13,2689.534624
-0.966429,16,2689.587364
-1.159303,16,2689.641633
-1.235189,12,2689.688496
-0.872038,16,2690.222759
-0.845674,15,2690.274966
-0.886877,14,2690.323991
-0.930848,14,2690.373931
-1.360536,15,2690.426548
-1.283742,15,2690.476598
-1.346284,13,2690.520409
-1.360021,15,2691.559159
-0.94025,13,2691.614575
-1.329236,14,2691.675654
-1.066562,15,2691.738911
-1.363133,14,2691.792063
-1.308879,15,2691.846379
-0.965417,15,2691.899709
-0.929467,18,2692.368722
-1.250218,13,2692.414136
-0.972212,13,2692.458038
-1.013387,17,2692.512896
-0.843779,13,2692.556296
-0.858481,13,2692.599499
-0.936067,13,2692.642914
-0.937043,14,2693.054402
-1.121939,15,2693.105249
-1.117508,16,2693.159447
-0.982901,12,2693.199422
-1.202259,14,2693.24508
-1.109772,14,2693.291775
-0.944897,12,2693.331555
-0.76852,15,2693.748158
-0.959811,14,2693.796993
-1.061071,16,2693.8571
-0.903168,12,2693.900159
-0.914159,17,2693.957997
-0.920633,13,2694.003696
-0.902589,14,2694.055494
-0.869251,13,2694.112661
-1.280768,15,2694.578973
-1.270667,15,2694.653768
-1.216487,15,2694.721768
-0.773166,12,2694.769299
-1.19712,12,2694.815414
-0.796231,12,2694.85749
-1.238602,13,2694.902254
-1.286965,14,2695.390378
-1.21083,13,2695.435062
-1.43421,15,2695.484707
-1.168167,14,2695.532079
-1.190204,14,2695.583142
-1.389823,14,2695.652032
-1.047065,14,2695.712893
-0.86897,13,2696.168601
-1.192241,15,2696.222066
-1.052368,15,2696.279055
-1.223025,12,2696.324108
-1.206922,14,2696.375974
-1.135012,15,2696.428665
-1.246712,15,2696.477792
-1.183323,14,2697.400695
-1.088394,13,2697.537928
-0.861328,15,2697.654516
-0.95601,15,2697.740939
-0.990569,12,2697.788998
-1.13291,14,2697.841979
-0.868712,12,2697.888284
-1.008931,15,2698.402845
-1.190378,14,2698.495957
-1.081094,14,2698.548494
-0.9794,12,2698.593623
-1.03708,13,2698.640915
-1.145344,16,2698.695176
-0.964963,15,2698.748237
-0.918869,13,2698.793602
-1.166921,13,2699.284122
-1.251821,14,2699.333228
-1.313991,16,2699.386546
-0.937857,14,2699.434047
-0.859976,17,2699.52264
-1.117567,14,2699.595685
-0.892389,15,2700.234088
-1.013915,14,2700.293418
-1.232695,15,2700.366079
-1.045805,15,2700.45266
-0.996933,15,2700.529186
-1.061736,14,2700.591409
-1.042352,13,2700.64112
-1.179605,12,2700.686168
-1.051729,13,2701.144149
-1.044246,14,2701.192869
-1.194115,15,2701.243719
-1.025722,12,2701.284616
-1.105914,12,2701.326181
-1.029162,14,2701.371956
-1.022221,14,2701.418278
-1.050229,14,2701.814329
-1.003211,13,2701.859679
-0.925141,14,2701.907026
-0.958679,13,2701.955703
-1.090494,16,2702.01456
-1.048259,12,2702.057708
-0.931822,15,2702.109737
-1.222233,14,2702.538146
-1.092382,16,2702.592169
-0.997227,14,2702.63906
-1.173799,15,2702.688126
-1.123525,13,2702.734853
-1.051333,14,2702.780926
-1.01909,13,2702.823949
-1.001085,19,2703.255193
-1.341316,14,2703.301577
-1.040873,15,2703.349231
-0.870387,14,2703.394366
-0.848586,14,2703.440298
-1.12727,13,2703.488152
-1.104135,13,2703.529431
-0.997227,13,2703.927273
-0.939103,12,2703.970726
-1.039464,13,2704.01594
-0.9982,13,2704.058487
-0.982677,15,2704.107184
-1.066066,13,2704.150421
-1.116355,15,2704.198915
-1.451016,16,2704.650881
-1.035238,14,2704.698836
-0.902042,15,2704.749538
-0.934411,15,2704.799331
-0.96261,14,2704.857589
-1.417382,14,2704.916554
-0.792554,15,2704.982538
-1.149611,16,2705.480093
-1.031236,14,2705.529152
-1.040038,10,2705.56682
-0.976044,15,2705.617177
-1.219009,14,2705.664609
-1.029827,16,2705.717009
-0.964294,14,2705.763458
-0.93334,15,2706.173412
-1.395939,14,2706.221257
-1.422159,14,2706.267767
-1.169749,13,2706.311656
-0.64389,13,2706.354552
-0.917235,13,2706.397349
-1.303329,13,2706.439787
-1.333426,15,2706.486988
-0.852834,14,2706.875804
-1.147868,15,2706.924306
-1.094599,14,2706.970968
-1.068757,13,2707.014139
-1.060738,14,2707.059555
-1.274775,17,2707.111663
-0.995273,16,2707.160699
-1.064962,15,2708.145793
-1.339401,14,2708.18979
-1.088896,17,2708.243977
-1.100061,15,2708.298246
-1.29554,16,2708.346326
-1.340249,16,2708.393906
-0.941394,14,2708.809287
-0.945346,17,2708.862964
-1.260376,12,2708.903544
-1.197976,13,2708.945732
-1.183589,14,2708.989493
-1.100568,14,2709.034066
-0.931877,14,2709.077838
-1.199238,14,2709.479511
-0.953957,13,2709.524017
-1.088047,14,2709.57023
-1.038848,14,2709.616462
-1.004094,14,2709.662662
-1.083555,12,2709.70268
-1.234935,16,2709.753111
-0.942508,15,2710.15909
-1.02812,14,2710.205561
-0.985144,15,2710.255012
-0.945678,14,2710.301685
-1.060074,12,2710.342048
-1.045176,13,2710.385227
-1.045555,12,2710.424906
-0.955324,14,2710.468872
-1.171864,14,2710.876096
-0.980591,15,2710.92462
-0.930106,15,2710.973559
-0.949387,17,2711.027986
-0.863128,12,2711.067329
-0.9955,13,2711.109602
-1.267002,17,2711.186831
-0.877306,15,2711.76331
-1.234882,16,2711.827195
-1.303438,13,2711.88707
-1.213125,13,2711.955331
-1.004615,14,2712.024705
-1.34188,14,2712.102906
-1.34865,14,2712.171313
-1.162019,15,2712.773272
-0.911363,13,2712.853457
-0.891538,13,2712.902577
-0.889422,14,2712.952214
-0.648622,12,2712.9948
-0.759461,13,2713.039165
-1.196457,15,2713.09502
-0.703975,15,2713.720178
-1.177558,17,2713.801126
-0.955919,14,2713.867011
-0.831161,15,2713.938101
-1.148698,14,2714.005725
-1.176218,14,2714.095447
-1.175983,14,2714.179467
-0.733131,15,2714.888639
-1.042494,12,2714.941312
-0.857299,14,2715.0055
-0.739237,13,2715.06992
-1.052033,16,2715.147661
-0.931285,14,2715.218255
-0.79086,17,2715.30911
-1.088785,15,2715.806778
-1.193088,14,2715.860593
-1.125661,14,2715.910819
-1.283751,16,2715.965075
-1.11856,14,2716.013834
-1.247328,14,2716.062464
-1.078609,13,2716.106896
-1.065546,15,2716.681112
-0.863426,13,2716.726115
-0.823147,15,2716.776543
-0.968954,14,2716.82362
-0.685912,16,2716.887708
-0.950432,14,2716.934286
-0.989288,14,2716.981908
-1.009486,12,2717.410584
-0.946867,14,2717.473446
-1.152257,13,2717.523712
-1.031428,13,2717.568584
-0.947879,15,2717.619631
-0.940991,14,2717.666951
-1.028574,11,2717.70441
-0.973314,14,2718.280807
-1.033321,15,2718.332408
-1.204326,12,2718.374276
-0.88665,16,2718.42835
-1.343436,12,2718.470466
-1.11678,16,2718.521929
-1.166408,14,2718.567666
-1.078153,14,2718.972575
-0.913628,13,2719.017541
-0.858473,11,2719.056338
-1.026068,15,2719.105717
-1.03843,15,2719.15472
-0.992312,15,2719.202909
-0.998233,16,2719.254228
-1.083473,13,2719.666234
-1.382082,13,2719.709813
-0.912802,17,2719.764844
-0.763589,13,2719.807968
-1.337575,16,2719.859955
-1.302814,14,2719.905379
-1.14193,14,2719.950961
-1.337969,15,2720.398832
-1.081217,13,2720.451279
-1.330248,16,2720.506327
-1.398474,16,2720.561358
-1.357624,14,2720.607059
-0.904934,15,2720.656705
-0.891177,12,2720.69699
-0.965233,15,2721.197397
-0.728067,15,2721.24882
-1.034447,13,2721.293375
-0.932248,14,2721.341404
-1.005188,12,2721.382279
-0.897102,17,2721.436852
-0.900184,15,2721.486848
-0.895937,13,2721.884208
-0.883262,13,2721.928441
-1.018339,15,2721.980003
-1.079753,14,2722.026959
-1.158601,13,2722.070282
-1.139419,16,2722.121499
-0.963755,11,2722.157987
-1.013067,12,2722.197734
-0.994551,13,2722.603646
-1.223541,14,2722.650666
-1.017973,14,2722.696514
-1.016378,11,2722.734118
-1.040371,13,2722.77835
-1.001712,14,2722.823543
-1.086827,12,2722.862349
-0.763082,14,2723.265214
-1.044074,12,2723.308797
-1.313942,15,2723.357716
-0.932906,14,2723.404033
-1.214873,17,2723.458627
-1.155742,13,2723.502075
-0.921516,12,2723.540761
-0.876824,12,2723.579728
-1.177214,13,2724.50958
-1.126855,13,2724.549833
-1.177292,15,2724.596107
-1.096114,13,2724.636586
-1.182664,15,2724.682631
-0.984086,14,2724.72554
-1.093285,14,2724.767912
-1.071872,14,2725.167622
-1.103923,15,2725.217506
-1.115867,14,2725.262135
-1.00432,13,2725.303825
-1.156617,14,2725.348473
-1.068873,16,2725.398602
-1.090129,14,2725.442787
-0.851092,13,2725.841903
-0.736215,13,2725.885266
-0.846365,13,2725.929536
-1.333159,14,2725.97587
-1.248376,14,2726.020721
-1.233533,12,2726.060596
-0.863021,12,2726.101014
-0.933376,14,2726.145341
-0.811092,14,2726.551926
-1.271649,15,2726.601152
-0.865999,14,2726.646892
-1.193093,12,2726.686491
-1.397905,15,2726.734062
-0.842328,12,2726.772739
-1.14006,14,2726.817229
-1.00557,16,2727.230419
-0.963774,15,2727.279208
-1.131716,15,2727.328154
-0.896442,15,2727.375225
-0.783191,15,2727.422228
-0.9462,14,2727.466349
-1.031687,14,2727.510072
-0.889491,13,2727.90534
-1.391048,14,2727.951785
-1.335006,14,2727.997582
-0.862559,15,2728.045779
-1.171849,15,2728.092865
-0.938793,15,2728.139554
-1.166165,15,2728.541586
-1.239505,16,2728.593514
-1.278211,16,2728.644968
-0.965514,15,2728.693009
-1.280341,14,2728.737829
-1.318412,14,2728.782033
-1.261774,14,2728.827084
-1.150576,12,2729.210054
-1.246245,16,2729.261237
-0.805517,15,2729.309566
-1.206489,14,2729.35525
-1.042426,12,2729.395905
-0.886273,15,2729.442731
-1.23025,14,2729.48711
-1.157293,15,2729.933291
-0.750502,14,2729.979451
-0.948825,13,2730.022658
-0.945194,14,2730.067985
-0.990418,14,2730.113876
-1.178968,12,2730.153233
-1.261169,14,2730.1975
-0.945881,14,2730.241943
-0.845677,12,2730.628059
-0.695823,15,2730.677845
-0.909004,15,2730.727373
-0.82053,15,2730.775622
-1.064059,15,2730.82543
-0.852738,13,2730.867789
-0.522216,13,2730.909722
-1.087728,13,2731.311737
-1.007813,13,2731.354331
-1.035226,15,2731.403221
-0.920147,14,2731.44932
-1.000856,15,2731.497144
-1.006696,16,2731.547304
-1.004355,16,2731.598127
-0.983528,12,2732.004067
-0.975974,13,2732.046845
-0.893062,16,2732.099509
-0.825406,18,2732.155951
-0.954629,15,2732.205279
-1.014489,14,2732.250263
-0.996816,16,2732.663226
-0.993991,15,2732.711808
-1.058448,15,2732.760581
-0.873738,12,2732.800881
-0.990646,14,2732.845146
-1.003788,15,2732.891515
-0.767302,12,2732.930258
-0.918488,16,2733.338396
-0.721125,11,2733.375738
-1.166861,14,2733.421307
-0.749662,15,2733.469119
-0.707882,13,2733.511079
-1.155194,12,2733.549861
-1.189181,16,2733.599842
-0.800526,13,2733.642711
-0.932132,14,2734.040001
-1.060888,14,2734.086528
-1.104598,12,2734.126847
-1.02153,12,2734.16712
-1.165921,15,2734.215496
-1.198656,15,2734.261842
-1.11678,15,2734.30924
-1.053015,14,2734.721448
-1.166579,15,2734.769901
-1.056703,16,2734.820901
-0.999606,13,2734.86222
-0.963492,16,2734.911291
-0.972494,14,2734.955607
-1.200498,12,2734.99427
-1.126157,14,2735.397778
-1.190397,16,2735.449613
-0.835453,15,2735.496882
-0.775144,15,2735.544183
-1.172788,16,2735.595371
-0.664773,14,2735.641654
-0.796877,15,2735.68938
-0.99258,14,2736.100398
-1.176562,15,2736.14932
-0.999915,16,2736.200408
-1.129849,12,2736.240059
-1.129457,16,2736.289678
-1.125092,14,2736.335068
-1.042464,10,2736.369224
-1.406256,14,2736.765859
-0.77227,14,2736.812428
-1.198649,14,2736.858481
-0.835908,13,2736.901073
-0.890699,13,2736.944941
-0.912022,16,2736.994883
-1.377227,16,2737.044285
-1.141646,15,2737.449033
-1.060613,13,2737.491493
-1.110481,14,2737.537261
-1.176129,15,2737.585642
-1.169126,13,2737.628672
