# {"t_start": 1562337504.3670712, "env_id": "EVCharging-v2"} 
r,l,t
-0.991939,12,862.272755
-1.289858,13,862.317961
-1.229162,16,862.370476
-1.135445,14,862.41822
-1.099283,13,862.462469
-1.193868,14,862.511167
-1.34505,12,862.551833
-0.968071,13,862.966535
-1.039088,14,863.013232
-0.894402,14,863.0597
-1.124607,14,863.106763
-0.979673,17,863.161714
-0.938453,15,863.210194
-1.134212,14,863.254924
-0.985942,13,863.67337
-1.072126,14,863.719994
-1.027269,14,863.767774
-0.960203,17,863.828966
-1.108362,12,863.870613
-1.013582,15,863.921075
-0.979318,13,863.965616
-0.935681,11,864.348178
-1.032132,13,864.391919
-0.982679,13,864.43557
-1.101219,14,864.481874
-0.865002,12,864.523472
-1.138814,13,864.566283
-1.122423,15,864.6144
-1.011562,15,864.661719
-1.163403,13,865.065492
-0.913621,12,865.107146
-0.916684,14,865.153158
-0.990655,13,865.19591
-0.858389,12,865.235705
-0.984294,16,865.286019
-1.227303,12,865.325604
-1.161313,12,865.904554
-1.027153,15,865.952814
-1.044551,14,865.998254
-1.000557,14,866.043769
-1.008883,15,866.091025
-0.871369,13,866.133367
-1.006773,14,866.178576
-0.974453,14,866.590266
-1.019294,14,866.636397
-0.9997,14,866.682251
-0.905143,14,866.728827
-0.959493,12,866.771295
-0.901775,13,866.814035
-0.989679,14,866.858266
-0.874434,18,866.91256
-0.979179,16,867.392509
-0.977487,14,867.461458
-0.879928,12,867.514511
-0.915127,11,867.556377
-0.926321,12,867.609196
-0.811274,12,867.6545
-0.865602,17,867.712651
-0.931969,14,868.131037
-0.918447,15,868.180622
-0.959808,15,868.230318
-0.98205,15,868.283393
-1.008995,16,868.334233
-1.034752,14,868.379779
-0.950969,13,868.422473
-1.034806,14,868.933799
-0.861253,12,869.050509
-1.028855,15,869.152228
-1.118617,14,869.211597
-1.204647,14,869.269216
-1.03867,16,869.324076
-1.065593,14,869.372323
-0.744297,14,869.813752
-0.701865,13,869.861063
-0.886086,15,869.910891
-0.743204,14,869.957896
-0.714147,11,869.996089
-0.793081,16,870.046674
-0.6756,12,870.086776
-0.967015,14,870.491905
-1.179838,15,870.541213
-1.029408,13,870.584435
-0.972743,13,870.626828
-1.073257,12,870.667263
-1.273904,14,870.724019
-1.139159,13,870.782612
-1.024004,12,870.826121
-1.110093,16,871.519802
-0.640397,12,871.563238
-0.586987,13,871.608114
-0.707273,12,871.649279
-0.723897,16,871.70172
-0.827165,15,871.752154
-0.382883,15,871.801589
-1.018729,15,872.221492
-1.192288,15,872.275149
-1.451413,15,872.328433
-1.041232,16,872.380356
-0.980909,15,872.428271
-1.239035,15,872.476712
-1.005067,14,872.521988
-0.97745,14,872.981828
-0.926373,13,873.025721
-1.2429,15,873.074771
-1.270365,15,873.1244
-1.236772,14,873.173605
-1.095579,16,873.224209
-1.089847,11,873.26185
-0.852059,13,873.66913
-0.834803,13,873.713565
-0.793556,10,873.748574
-0.78715,14,873.794754
-0.881609,14,873.83988
-0.773979,13,873.881669
-0.877001,13,873.924805
-0.777002,12,873.964949
-0.968921,15,874.431198
-1.005305,13,874.480416
-1.055548,12,874.52812
-1.01237,13,874.577023
-1.039942,15,874.636333
-1.09425,13,874.690321
-1.075154,16,874.749536
-0.734566,18,875.217016
-0.799474,15,875.266426
-0.760373,12,875.308623
-0.697273,15,875.361839
-0.838926,13,875.407901
-0.931645,16,875.462358
-0.870411,13,875.51045
-0.729464,15,875.949932
-0.678214,14,876.011544
-0.577549,15,876.103774
-0.668871,13,876.165091
-0.80887,15,876.22784
-0.665319,14,876.284153
-0.637121,14,876.351635
-0.691905,15,876.883097
-0.707679,13,876.929125
-0.758079,15,876.97964
-0.602381,14,877.027255
-0.868561,14,877.079671
-0.909292,12,877.130953
-0.753291,15,877.182697
-0.816998,13,877.703369
-0.657133,14,877.75457
-0.774647,14,877.806908
-0.715747,14,877.860261
-0.790082,14,877.917727
-0.827079,13,877.972473
-0.752679,16,878.031154
-0.767169,14,878.702762
-0.818672,16,878.783807
-0.773859,13,878.863905
-0.938107,13,878.945898
-0.803691,12,878.998395
-0.711523,15,879.051494
-0.700674,12,879.096089
-1.204058,14,879.523324
-1.131937,14,879.572213
-1.248029,17,879.628871
-1.229512,12,879.672006
-1.198433,16,879.724057
-1.158261,15,879.774794
-1.138646,15,879.823813
-1.101091,13,880.261119
-1.081412,16,880.315263
-0.853063,13,880.360478
-0.808412,14,880.407323
-0.808715,12,880.447781
-0.962011,16,880.499663
-1.046937,13,880.543629
-0.996334,14,880.960623
-1.01732,14,881.008914
-0.89808,14,881.057308
-0.870529,16,881.1089
-0.911801,14,881.156601
-0.994058,16,881.208114
-0.996778,18,881.276261
-0.981229,12,881.889969
-1.203724,15,881.942484
-1.126726,14,881.992788
-1.141635,13,882.051451
-1.122564,12,882.102264
-1.151338,15,882.155602
-1.079522,12,882.199928
-0.936866,14,882.660738
-0.888217,13,882.704145
-0.801596,14,882.752235
-0.97662,15,882.801851
-0.871096,15,882.850705
-0.934289,13,882.894801
-0.901517,15,882.944679
-0.930743,13,883.440785
-0.935361,13,883.52921
-0.899923,14,883.60006
-0.938785,18,883.676755
-0.957836,14,883.730184
-0.812352,14,883.778216
-0.859394,14,883.824676
-1.088297,14,884.262193
-1.025251,14,884.316929
-0.917375,13,884.365765
-1.154127,15,884.416472
-1.171754,11,884.454608
-1.126357,15,884.502021
-1.034383,13,884.544568
-1.26421,13,884.59137
-0.944448,14,885.138219
-1.08173,15,885.190403
-0.887968,15,885.248692
-1.142706,13,885.300661
-0.974925,13,885.347294
-1.10799,15,885.398383
-1.011453,11,885.436998
-1.091915,16,886.13016
-0.993791,13,886.185217
-0.836635,12,886.235794
-1.069129,15,886.298847
-0.98137,14,886.351248
-1.067335,15,886.412055
-0.652808,13,886.466835
-0.799183,13,886.918885
-0.684204,13,886.96253
-0.75373,14,887.012309
-0.747105,13,887.056494
-0.701672,13,887.099159
-0.660735,12,887.141388
-0.656569,14,887.192843
-0.553239,13,887.239024
-0.892801,13,887.63975
-0.79052,14,887.694053
-0.876372,14,887.740675
-0.726978,13,887.783896
-0.830891,13,887.826741
-0.594748,14,887.871905
-0.822194,15,887.918574
-0.995021,11,888.527923
-0.952557,12,888.575498
-1.126756,16,888.632984
-0.896316,14,888.694079
-0.858212,12,888.743818
-0.962971,15,888.82666
-1.053937,16,888.923379
-1.018534,11,888.963518
-0.787392,16,889.441588
-0.673467,14,889.493935
-0.703699,13,889.538618
-0.701889,15,889.588801
-0.893361,16,889.640134
-0.869833,15,889.691369
-0.968549,14,890.091917
-0.768419,14,890.139262
-0.941337,17,890.200705
-0.84395,13,890.244436
-1.0383,13,890.287395
-0.839307,16,890.341319
-0.883825,13,890.384815
-0.981124,17,890.896102
-1.080245,13,890.94025
-1.081035,16,890.992277
-1.075572,14,891.039879
-1.158143,17,891.092533
-0.993958,14,891.140744
-1.025509,13,891.188953
-0.923147,12,891.631958
-0.870748,14,891.684056
-0.986089,14,891.73419
-1.055759,12,891.793941
-0.857952,12,891.87233
-0.803961,16,891.98084
-0.994109,16,892.068549
-0.992542,13,892.146002
-0.989762,12,892.680431
-1.075808,15,892.783358
-1.032764,15,892.8809
-0.948293,13,892.952854
-0.891864,13,893.034483
-0.860571,13,893.090416
-1.008298,15,893.142355
-0.919399,14,893.951182
-0.833933,14,894.076335
-0.851609,13,894.185891
-0.964012,13,894.298276
-1.038024,12,894.382228
-1.035857,12,894.448241
-0.808999,13,894.497481
-0.782954,13,894.545252
-0.904847,15,895.306007
-0.958518,15,895.420546
-0.880316,13,895.469137
-1.256625,15,895.522714
-0.842531,14,895.571428
-1.028934,15,895.624302
-1.320367,12,895.673083
-1.181594,13,896.095767
-0.981942,15,896.144954
-1.088718,14,896.196457
-1.114984,15,896.24523
-0.970423,15,896.293164
-1.059001,13,896.335999
-1.24344,15,896.383785
-1.061758,14,896.787833
-1.112482,13,896.831888
-1.239618,13,896.874512
-1.155269,15,896.9218
-0.934649,13,896.964026
-0.957528,15,897.011817
-1.066238,14,897.055841
-0.983713,11,897.466879
-0.982272,14,897.513309
-0.826276,14,897.559423
-1.136784,12,897.598745
-0.931394,13,897.640604
-0.911132,13,897.68601
-1.077503,16,897.73543
-0.791646,16,898.147752
-0.861799,13,898.196011
-0.927775,19,898.279771
-0.855949,13,898.322754
-0.846753,14,898.36747
-0.880639,13,898.408802
-0.914973,15,898.455332
-1.061174,12,899.057042
-1.141621,12,899.097345
-1.15025,14,899.143514
-1.119924,14,899.1921
-0.969487,15,899.240832
-1.124346,15,899.286874
-1.118638,16,899.336402
-0.918244,12,899.788226
-1.03777,14,899.834909
-0.837238,13,899.87982
-0.894069,15,899.928379
-0.941803,13,899.970969
-1.225317,15,900.018755
-0.922478,14,900.069807
-0.973324,16,900.488302
-1.077463,12,900.530861
-0.901342,11,900.581517
-0.77922,16,900.6527
-0.979253,14,900.704176
-1.055203,14,900.749928
-0.987159,13,900.792319
-1.045639,16,900.852883
-1.090738,12,901.292604
-1.138869,16,901.349184
-1.079691,12,901.394402
-1.217146,14,901.445062
-1.16462,14,901.500299
-1.177702,15,901.549809
-1.180016,13,901.598125
-0.710327,16,902.04156
-0.713467,15,902.091449
-0.887652,16,902.143956
-0.803618,13,902.193316
-0.720904,16,902.245741
-0.834915,14,902.295684
-0.708708,15,902.342886
-1.023098,14,902.817536
-0.926037,11,902.855801
-0.783548,13,902.899931
-0.919672,13,902.950008
-1.004734,14,903.011649
-0.643848,12,903.051373
-0.946443,12,903.112459
-0.871072,13,903.572571
-0.818304,16,903.634418
-0.933691,14,903.681765
-0.834485,12,903.722923
-0.822673,13,903.765999
-0.95203,13,903.809484
-0.872775,14,903.854059
-0.951506,15,903.901349
-0.819035,12,904.3821
-1.158255,15,904.432666
-0.803632,13,904.481059
-1.069205,15,904.533186
-0.935354,15,904.585911
-1.076973,16,904.648966
-0.75184,15,904.698815
-1.038417,14,905.119103
-0.897011,13,905.164217
-0.994453,13,905.210741
-0.930061,15,905.26578
-0.952228,16,905.32205
-0.998948,15,905.369031
-0.908865,13,905.412617
-0.585083,15,905.988931
-0.763549,15,906.046741
-0.847672,15,906.112624
-0.686481,14,906.196753
-0.91727,13,906.315283
-0.652784,17,906.454028
-1.099349,14,907.355791
-1.136601,15,907.418606
-1.040386,14,907.482213
-0.936239,15,907.550285
-0.971803,15,907.618879
-0.925241,12,907.671363
-1.030786,15,907.730577
-0.946468,17,908.476303
-1.18719,14,908.614376
-0.792781,14,908.698857
-1.079863,16,908.779216
-0.860727,13,908.854395
-1.102875,14,908.927616
-0.838805,16,909.010237
-0.624026,14,909.684379
-0.908319,12,909.737996
-1.131483,14,909.803655
-0.822769,14,909.864945
-0.836452,12,909.943813
-1.131792,15,910.080919
-0.976625,12,910.15719
-0.682288,13,910.213256
-0.905148,15,911.180037
-0.932572,13,911.255338
-1.055312,16,911.352422
-0.953442,12,911.423796
-0.888806,12,911.499472
-0.789738,14,911.563085
-0.898269,13,911.616796
-0.971749,16,912.275193
-0.935749,14,912.334765
-0.959811,14,912.394456
-0.936319,14,912.507681
-1.056826,14,912.59566
-0.883541,14,912.66869
-0.904034,14,912.722044
-0.709251,14,913.48877
-0.929494,14,913.554926
-0.87443,15,913.656749
-0.841192,14,913.723636
-0.938031,12,913.78293
-0.893526,16,913.863903
-0.928031,14,913.936531
-0.852303,14,914.784402
-0.836215,14,914.894753
-0.850455,15,915.027127
-1.037668,15,915.116656
-0.845941,12,915.224061
-0.896108,12,915.293481
-1.041899,17,915.3538
-0.884142,12,915.891515
-0.75724,15,915.948522
-1.074557,13,915.998868
-0.333131,16,916.059338
-0.793032,16,916.12217
-1.133511,13,916.197157
-1.059423,13,916.250211
-1.091399,15,916.866126
-0.89959,13,916.922545
-1.053785,14,917.01698
-1.027189,14,917.087848
-0.997229,14,917.159765
-0.986289,13,917.223962
-1.025841,13,917.285523
-1.077453,14,917.349181
-0.983332,13,918.060206
-1.092223,14,918.131157
-0.907713,16,918.228745
-1.030502,13,918.292321
-1.081654,14,918.364006
-1.2344,14,918.434956
-1.202904,14,918.523398
-0.814854,15,919.39428
-0.847338,15,919.45713
-0.809674,13,919.511918
-0.915084,13,919.565899
-0.948012,15,919.628007
-0.782364,15,919.687742
-0.841809,14,919.743901
-0.876439,14,920.55783
-0.816518,12,920.611212
-0.68975,14,920.732713
-0.929349,15,920.868665
-0.795557,14,920.9809
-0.987977,15,921.112612
-0.989586,14,921.252788
-1.178493,17,922.356141
-0.901485,15,922.415958
-1.308265,15,922.480778
-1.143959,15,922.545876
-1.240924,15,922.607044
-1.020929,12,922.657902
-0.93839,12,922.708364
-1.044272,14,923.324598
-1.113723,13,923.38123
-1.129023,13,923.439161
-1.216028,14,923.502875
-1.082286,12,923.555529
-1.191816,14,923.614859
-1.020969,12,923.665251
-1.117826,12,923.717198
-0.937124,13,924.407511
-0.965276,14,924.494384
-0.733998,15,924.582492
-0.718293,14,924.660921
-0.396763,12,924.731843
-0.969325,17,924.825149
-0.899995,14,924.903283
-0.941804,17,925.486832
-1.09594,14,925.535532
-1.1137,15,925.582986
-1.069443,14,925.627268
-0.959825,14,925.671841
-1.122694,11,925.707437
-0.921232,12,925.74554
-0.918714,15,926.154577
-0.940815,11,926.193584
-1.028541,10,926.252977
-1.097321,15,926.303888
-1.207761,14,926.35271
-0.831324,12,926.393663
-1.002556,14,926.440874
-0.815683,14,926.492127
-1.06631,12,927.074439
-0.966321,14,927.205103
-0.930263,14,927.304775
-1.005674,17,927.399977
-1.014357,14,927.500068
-1.02955,13,927.59747
-1.128143,13,927.689513
-0.997494,15,928.356694
-0.622295,13,928.404832
-1.04462,14,928.45357
-0.861294,16,928.512582
-1.101732,13,928.559078
-1.15863,15,928.613379
-0.786861,14,928.665904
-1.038966,16,929.107094
-0.926482,13,929.166384
-0.988342,12,929.210701
-0.938125,13,929.259738
-0.886861,15,929.31006
-1.109092,14,929.358156
-0.950546,16,929.413493
-1.010033,14,929.866543
-0.805623,12,929.909109
-0.983716,14,929.957345
-0.828217,15,930.013259
-0.840271,12,930.056621
-0.962316,14,930.132279
-0.9614,11,930.172724
-0.881097,15,930.631566
-0.813416,14,930.679806
-0.688133,13,930.725249
-0.790595,14,930.773646
-1.054724,14,930.820353
-1.018047,14,930.868538
-0.862634,15,930.921118
-0.772483,12,930.964384
-0.922503,13,931.466547
-0.935721,13,931.514597
-1.019281,15,931.566228
-0.907464,15,931.619171
-0.884487,14,931.672352
-0.926273,14,931.72631
-0.98013,16,931.783005
-0.834083,12,932.239883
-0.662941,15,932.292184
-0.927499,14,932.341406
-0.887941,12,932.386498
-0.845203,13,932.435338
-0.870824,16,932.490196
-0.90404,14,932.538487
-0.862909,17,933.015297
-1.050402,13,933.061351
-0.80086,15,933.112531
-0.972061,16,933.169758
-0.865695,14,933.221439
-0.873336,13,933.265542
-0.761089,13,933.311141
-0.891783,17,933.825089
-1.019589,15,933.87735
-0.919657,14,933.929523
-0.882264,14,933.978626
-0.821013,12,934.022413
-1.049227,14,934.072035
-0.913078,14,934.125479
-0.8839,16,934.67918
-0.936571,12,934.7299
-0.869976,16,934.802341
-0.956067,14,934.858897
-0.860615,14,934.924988
-0.9336,15,934.99847
-0.924501,14,935.061253
-1.088716,16,935.708833
-1.039383,12,935.763178
-1.031045,15,935.83178
-0.879479,13,935.893069
-1.009927,16,935.965752
-1.052763,15,936.030845
-0.959019,16,936.099339
-1.124779,14,936.994102
-0.907541,16,937.060744
-1.041472,13,937.114899
-1.037141,13,937.171691
-1.113508,12,937.230162
-1.023241,13,937.288873
-1.00544,14,937.346595
-0.764845,13,937.952357
-0.825433,13,938.016462
-0.870193,13,938.076608
-0.866281,14,938.144017
-0.653926,15,938.223067
-0.739117,13,938.285271
-0.892597,15,938.350038
-0.64312,13,939.277507
-0.650465,16,939.343716
-0.747774,14,939.406169
-0.809838,12,939.455966
-0.715757,14,939.549525
-0.714789,18,939.620376
-0.715308,12,939.676689
-1.028233,13,940.349412
-0.746228,11,940.403791
-0.732496,13,940.46525
-0.812506,13,940.528917
-0.863422,15,940.596931
-0.948209,14,940.659454
-0.762575,15,940.723304
-0.807688,13,940.784766
-0.838323,15,941.472453
-0.960646,13,941.529402
-0.720419,15,941.593204
-0.657057,15,941.652512
-0.949154,14,941.713099
-0.808734,16,941.775888
-1.03361,16,942.389995
-0.892281,12,942.44117
-1.018966,14,942.500977
-1.11563,14,942.559371
-1.062324,16,942.662371
-1.064713,16,942.785567
-1.00279,15,942.932344
-0.799336,15,943.766036
-0.857912,14,943.822644
-1.079522,13,943.878566
-0.833575,13,943.932013
-0.973543,15,943.996771
-0.828356,15,944.060119
-0.761015,14,944.117548
-0.701874,12,944.168648
-1.084313,17,944.817562
-0.97559,13,944.871656
-0.879455,15,944.931192
-1.050166,12,945.029992
-0.826572,14,945.095104
-0.991819,15,945.156431
-0.9254,14,945.217526
-1.225002,13,945.889263
-0.838128,14,945.951013
-0.727327,16,946.025686
-1.189646,14,946.097007
-1.114517,12,946.14994
-1.32998,13,946.23088
-0.849978,15,946.293591
-1.029175,15,946.978548
-0.988298,12,947.032157
-1.023207,13,947.095162
-0.859256,16,947.21323
-0.804659,12,947.274107
-1.004767,16,947.377622
-0.949439,12,947.470871
-0.961804,14,948.439951
-1.038655,14,948.546133
-0.991786,14,948.650557
-1.002699,14,948.747883
-0.990782,16,948.842347
-0.98841,16,948.904489
-1.009462,13,948.962742
-0.715856,12,949.57065
-0.836154,14,949.635293
-1.028892,12,949.709311
-1.167341,14,949.784335
-1.279536,15,949.863577
-1.084939,12,949.932378
-0.750592,13,950.009809
-0.987276,11,950.064984
-1.011716,14,950.604016
-0.959458,15,950.667243
-1.018882,15,950.725525
-1.021922,15,950.783464
-1.048531,12,950.83274
-1.05258,15,950.892391
-1.038024,13,950.945267
-0.948902,16,951.581103
-0.816197,14,951.640259
-1.113912,15,951.707723
-0.990129,14,951.765623
-0.996749,13,951.827165
-0.965936,14,951.902235
-0.98952,13,951.957281
-0.919113,12,952.70408
-1.073007,16,952.801388
-0.912794,15,952.872022
-0.982003,15,952.938317
-0.911473,13,952.994265
-1.046084,17,953.058931
-1.002977,12,953.117864
-0.877702,13,953.884912
-0.810589,14,953.953109
-0.988496,16,954.022798
-0.922705,13,954.07728
-0.833831,14,954.133609
-0.992346,13,954.193563
-0.755781,15,954.254263
-0.821444,13,954.943563
-0.787894,16,955.011194
-0.589474,15,955.07214
-0.863557,14,955.132631
-0.730226,12,955.188876
-0.688603,15,955.27916
-1.039834,15,955.393748
-0.948461,15,956.030576
-0.923955,12,956.0802
-0.790567,12,956.140856
-0.916312,14,956.202473
-1.024601,14,956.261208
-0.826266,15,956.331451
-0.773333,14,956.40513
-0.993058,16,956.965817
-0.716966,15,957.024622
-0.79029,14,957.104668
-0.953769,14,957.163521
-0.778906,12,957.213761
-0.686219,12,957.263803
-0.67092,17,957.339057
-0.94403,14,957.982716
-1.031266,13,958.044992
-0.955814,13,958.113583
-0.802304,16,958.179659
-0.714715,14,958.246666
-0.812603,15,958.334126
-0.865584,14,958.397768
-0.802495,13,958.463612
-1.039923,13,959.041142
-0.933492,15,959.105734
-0.845001,12,959.162853
-0.927671,13,959.221907
-1.081168,13,959.280618
-0.594873,15,959.342255
-1.064836,17,959.434217
-0.804509,13,960.093831
-1.124355,14,960.166635
-1.012317,14,960.223245
-1.079131,15,960.289631
-0.956924,12,960.341304
-1.105731,14,960.397241
-0.968263,13,960.450533
-1.065458,13,961.366281
-0.985417,12,961.417655
-1.037126,14,961.475655
-1.066542,13,961.528553
-1.129893,16,961.601511
-0.98242,15,961.664929
-0.913853,13,961.721409
-0.817934,16,962.329484
-0.831973,16,962.393341
-0.960732,14,962.477801
-0.890284,15,962.541404
-0.850056,15,962.613496
-0.926948,16,962.685176
-0.951784,13,962.737458
-0.962904,13,963.329676
-1.135543,14,963.387729
-0.972034,17,963.463598
-1.049202,14,963.519855
-1.067496,14,963.578455
-1.166926,16,963.659122
-0.904207,14,963.738178
-1.00142,16,964.331136
-0.894695,14,964.386882
-0.907003,14,964.443032
-0.915683,14,964.511715
-0.930298,14,964.576349
-1.046721,14,964.63486
-0.84721,14,964.702652
-1.051143,15,965.296927
-0.988306,14,965.352382
-1.120289,16,965.414468
-1.151303,14,965.470479
-1.24986,16,965.533107
-1.087989,12,965.584323
-1.041282,15,965.645723
-0.967848,12,966.214757
-1.160247,12,966.264513
-1.05992,16,966.329558
-1.187077,13,966.381559
-1.048114,16,966.447714
-1.013739,13,966.499689
-1.009237,15,966.559797
-0.993902,15,967.228122
-1.062337,13,967.286689
-1.060379,16,967.35068
-1.208061,20,967.431004
-1.053173,16,967.494899
-1.008567,15,967.553586
-1.004165,12,968.245851
-0.974545,14,968.308452
-1.020118,12,968.362417
-0.89607,13,968.417021
-0.970676,16,968.489037
-0.913007,14,968.567174
-0.77174,12,968.64105
-0.830512,13,968.699187
-0.99548,14,969.423314
-0.981383,14,969.484669
-0.947584,11,969.536489
-0.984989,15,969.596492
-0.8758,15,969.659179
-0.988476,15,969.725092
-0.896087,13,969.788159
-0.992501,16,970.444078
-0.847533,13,970.519863
-1.120821,15,970.599959
-0.997406,15,970.686218
-0.877514,13,970.743351
-0.901677,14,970.799413
-0.89011,13,970.851766
-0.921501,11,971.564037
-0.981249,12,971.637478
-0.935604,14,971.706415
-1.002186,13,971.757447
-0.972286,12,971.804074
-0.878125,13,971.889966
-1.064129,12,971.984197
-1.122033,17,972.110525
-0.9523,14,972.976152
-0.849379,14,973.03187
-0.762487,13,973.083466
-0.789544,17,973.15101
-0.925071,14,973.21512
-1.055913,15,973.286383
-0.898739,14,973.364269
-1.092626,15,973.910929
-0.90222,13,973.963007
-0.804672,15,974.023488
-0.758576,16,974.087532
-1.131641,16,974.152147
-1.121521,12,974.202329
-0.978446,14,974.266703
-1.072671,14,974.938585
-1.122423,15,974.997204
-1.213696,15,975.056339
-1.219175,16,975.121521
-1.055634,15,975.180746
-1.114597,15,975.240705
-1.112171,12,975.290794
-0.79599,13,975.891464
-0.908702,17,975.955863
-0.702965,12,976.002738
-0.759744,13,976.055212
-0.723338,15,976.115282
-0.825366,12,976.166347
-0.690601,14,976.225268
-1.075142,15,976.81067
-1.13865,16,976.87347
-1.208444,12,976.924176
-1.091466,15,976.984817
-1.212895,13,977.062303
-1.16413,12,977.112775
-1.031487,15,977.17397
-0.8061,13,977.740686
-1.020777,14,977.801964
-0.753664,12,977.852614
-0.845646,13,977.906423
-0.772008,15,977.964844
-0.861143,14,978.020619
-0.910775,13,978.072906
-0.762726,12,978.123253
-0.861271,15,978.696474
-0.998937,15,978.755579
-0.985647,14,978.811517
-0.980979,13,978.863137
-1.089077,13,978.915866
-0.959365,13,978.976367
-1.02489,14,979.033214
-0.818135,14,979.862112
-0.824869,12,979.980685
-0.852348,13,980.04704
-0.819846,15,980.110931
-0.858548,12,980.167275
-0.874896,18,980.240643
-0.773242,12,980.290283
-0.99195,14,980.973987
-0.957806,15,981.045288
-0.939914,13,981.100285
-0.846593,15,981.167486
-0.94818,13,981.223229
-0.926342,16,981.288047
-0.880184,14,981.34622
-1.105396,14,982.262581
-1.023497,15,982.322643
-1.168399,13,982.375824
-1.120637,12,982.432117
-1.228668,16,982.501207
-1.099932,13,982.559526
-1.023315,12,982.619599
-0.957541,15,983.293862
-0.837235,14,983.349441
-0.921255,14,983.404278
-0.983783,17,983.467588
-1.073396,14,983.522891
-0.88932,17,983.589153
-0.876732,12,983.64277
-0.947798,13,984.331934
-0.880245,15,984.39524
-0.935781,13,984.452307
-0.840323,12,984.508282
-0.969839,14,984.567357
-1.007735,15,984.626478
-0.855863,13,984.677986
-1.139721,12,984.727513
-1.146842,10,985.400038
-1.122567,15,985.465177
-1.024469,13,985.522305
-0.972582,16,985.633712
-1.025989,15,985.694879
-1.102768,15,985.758232
-1.029998,18,985.829181
-1.111573,14,986.562176
-0.922034,15,986.623953
-1.240755,14,986.680834
-1.139126,16,986.74811
-1.105945,13,986.801182
-1.199291,16,986.864772
-1.246243,15,987.495178
-1.124989,14,987.558076
-1.211295,14,987.625136
-1.183199,15,987.720321
-1.189658,14,987.782423
-1.203275,13,987.84211
-1.174951,15,987.902048
-1.001265,13,988.93576
-1.076992,15,988.99797
-0.804898,13,989.057019
-0.775942,18,989.144911
-0.95125,15,989.21102
-0.861145,14,989.264889
-0.934489,15,989.321554
-1.182444,14,989.903352
-1.167215,12,989.994241
-0.917545,13,990.069154
-0.916295,13,990.145744
-1.122039,14,990.241342
-0.75247,16,990.357627
-0.978103,14,990.43169
-0.888314,14,991.191827
-1.101473,12,991.288688
-0.828241,12,991.366442
-1.114372,14,991.45022
-0.789085,14,991.547371
-0.85705,14,991.625556
-1.006433,15,991.684884
-1.007198,11,991.734382
-1.022925,16,992.354808
-1.11341,17,992.420872
-1.12175,14,992.522418
-1.003486,13,992.578671
-1.178871,16,992.660547
-1.073318,15,992.738125
-1.075621,14,992.811478
-0.771092,13,993.503175
-0.778826,14,993.565196
-0.851523,14,993.667765
-0.808671,16,993.788205
-0.855123,10,993.856463
-0.951812,13,993.932408
-0.900584,14,994.01318
-0.947784,14,994.605685
-1.028071,13,994.691204
-0.970324,16,994.791337
-0.707093,12,994.868053
-0.958668,14,994.952286
-0.935103,16,995.08871
-0.964644,13,995.207744
-0.954894,14,995.97838
-0.909086,15,996.061755
-1.00145,13,996.116241
-1.048474,10,996.156946
-1.044784,15,996.258395
-1.074321,14,996.387212
-0.929169,14,996.450376
-0.871452,14,996.50724
-0.649838,16,997.125057
-1.176206,13,997.208781
-0.722706,16,997.285194
-0.735521,12,997.342863
-0.783054,13,997.403507
-0.955001,14,997.476196
-0.7641,14,997.552382
-0.960233,13,998.260967
-0.859182,14,998.359228
-1.024133,13,998.464002
-0.88594,13,998.570559
-0.780952,17,998.705288
-0.745865,13,998.823482
-0.894861,12,998.897285
-1.096596,17,999.531181
-1.019934,14,999.621195
-0.943124,17,999.704215
-0.983507,14,999.75817
-1.062295,16,999.818758
-1.042231,15,999.878611
-0.93369,15,999.937633
-0.830844,13,1000.486759
-0.748428,12,1000.536285
-1.04036,15,1000.595451
-1.035298,15,1000.652816
-1.017224,17,1000.717714
-1.10631,15,1000.776306
-0.942281,16,1001.344519
-0.966806,14,1001.416449
-1.019977,11,1001.467942
-0.9242,14,1001.524713
-0.903508,14,1001.580386
-1.041505,13,1001.633483
-1.125942,16,1001.696533
-1.078861,14,1001.752208
-0.990641,15,1002.310085
-0.985362,12,1002.359747
-0.912519,17,1002.42943
-0.818951,13,1002.492536
-0.536113,14,1002.559775
-0.989421,14,1002.629913
-0.855059,12,1002.696917
-0.733004,13,1003.230248
-0.916356,13,1003.29732
-0.933262,13,1003.355888
-0.640376,14,1003.424664
-0.774933,12,1003.485295
-0.906181,17,1003.565495
-0.912364,14,1003.639912
-0.897588,10,1004.394178
-0.703964,15,1004.454583
-0.865916,14,1004.510365
-0.824194,15,1004.568033
-0.761783,13,1004.643169
-0.921295,13,1004.695208
-0.811499,13,1004.747922
-0.804112,15,1004.806026
-1.138282,15,1005.382078
-0.998628,15,1005.441891
-0.903718,15,1005.50244
-1.133347,15,1005.56124
-1.09548,13,1005.613175
-1.02946,15,1005.672803
-1.094943,13,1006.249958
-1.080547,14,1006.305799
-1.051063,16,1006.367606
-1.172947,17,1006.434713
-1.124013,16,1006.500326
-0.98793,14,1006.557704
-1.021397,15,1006.618176
-0.978214,13,1007.164814
-0.986913,13,1007.219614
-0.964639,13,1007.273999
-0.939412,16,1007.335846
-1.087426,15,1007.394781
-0.964908,13,1007.448027
-0.989605,15,1007.507564
-0.993126,13,1008.128182
-1.079742,12,1008.17679
-1.032046,14,1008.232239
-1.081317,15,1008.290342
-1.102267,12,1008.33922
